facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,image3_1,image3_2,image3_3,query
"""Who are the characters in the book """"Holes"""" by Louis Sachar?""",F0613,257,holes by louis sachar,257_Q05425_1483_1.jpg,257_Q05425_1483_2.jpg,257_Q05425_1483_3.jpg,257_Q03251_2087_1.jpg,257_Q03251_2087_2.jpg,257_Q03251_2087_3.jpg,257_Q03566_108_1.jpg,257_Q03566_108_2.jpg,257_Q03566_108_3.jpg,"Learn about the characters in the book ""Holes"" and explore other books written by Louis Sachar."
How do you treat a hip fracture and what is the prognosis for recovery?,F0306,173,hip fractures,173_Q05441_1499_1.jpg,173_Q05441_1499_2.jpg,173_Q05441_1499_3.jpg,173_Q02694_1731_1.jpg,173_Q02694_1731_2.jpg,173_Q02694_1731_3.jpg,173_Q05442_1500_1.jpg,173_Q05442_1500_2.jpg,173_Q05442_1500_3.jpg,"Understanding the treatment options and recovery outlook for hip fractures, particularly in elderly people."
"""What are the lyrics to the theme song for """"Mister Rogers' Neighborhood""""?""",F0684,278,mister rogers,278_Q00534_258_1.jpg,278_Q00534_258_2.jpg,278_Q00534_258_3.jpg,278_Q03400_2532_1.jpg,278_Q03400_2532_2.jpg,278_Q03400_2532_3.jpg,278_Q04471_529_1.jpg,278_Q04471_529_2.jpg,278_Q04471_529_3.jpg,Obtain the lyrics to the theme song of Mister Rogers' Neighborhood.
Locate information about teddy bears by Steiff.,F0607,255,teddy bears,255_Q04228_286_1.jpg,255_Q04228_286_2.jpg,255_Q04228_286_3.jpg,255_Q00094_1640_1.jpg,255_Q00094_1640_2.jpg,255_Q00094_1640_3.jpg,255_Q03380_3671_1.jpg,255_Q03380_3671_2.jpg,255_Q03380_3671_3.jpg,Learn about fictional teddy bears and teddy bears by Steiff.
home page of the Rocky Mountain News,F0157,139,rocky mountain news,139_Q03103_1219_1.jpg,139_Q03103_1219_2.jpg,139_Q03103_1219_3.jpg,139_Q02415_508_1.jpg,139_Q02415_508_2.jpg,139_Q02415_508_3.jpg,139_Q01957_3916_1.jpg,139_Q01957_3916_2.jpg,139_Q01957_3916_3.jpg,The user's intent is to find the homepage of the Rocky Mountain News and include both Canadian and US news sources.
What are the symptoms of carpal tunnel syndrome (CTS)?,F0473,213,carpal tunnel syndrome,213_Q00519_3098_1.jpg,213_Q00519_3098_2.jpg,213_Q00519_3098_3.jpg,213_Q02389_3049_1.jpg,213_Q02389_3049_2.jpg,213_Q02389_3049_3.jpg,213_Q00572_3221_1.jpg,213_Q00572_3221_2.jpg,213_Q00572_3221_3.jpg,Understanding the symptoms of carpal tunnel syndrome.
What are some remedies for a lump in the throat?,F0549,237,lump in throat,237_Q00487_700_1.jpg,237_Q00487_700_2.jpg,237_Q00487_700_3.jpg,237_Q04654_712_1.jpg,237_Q04654_712_2.jpg,237_Q04654_712_3.jpg,237_Q03326_3292_1.jpg,237_Q03326_3292_2.jpg,237_Q03326_3292_3.jpg,Explore remedies for addressing the discomfort of a lump in the throat.
How do you weather strip automobile windows and doors?,F0316,176,weather strip,176_Q05625_1683_1.jpg,176_Q05625_1683_2.jpg,176_Q05625_1683_3.jpg,176_Q03774_375_1.jpg,176_Q03774_375_2.jpg,176_Q03774_375_3.jpg,176_Q03541_3266_1.jpg,176_Q03541_3266_2.jpg,176_Q03541_3266_3.jpg,"Learn about weather stripping techniques and products for automotive use, specifically for automobile windows and doors."
What are the recovery prospects for CTS surgical patients?,F0480,213,carpal tunnel syndrome,213_Q01045_2522_1.jpg,213_Q01045_2522_2.jpg,213_Q01045_2522_3.jpg,213_Q03715_2726_1.jpg,213_Q03715_2726_2.jpg,213_Q03715_2726_3.jpg,213_Q00433_2589_1.jpg,213_Q00433_2589_2.jpg,213_Q00433_2589_3.jpg,Understanding the recovery outcomes for specific surgical patients with carpal tunnel syndrome.
How can one prevent altitude sickness?,F0754,297,altitude sickness,297_Q02020_2433_1.jpg,297_Q02020_2433_2.jpg,297_Q02020_2433_3.jpg,297_Q01112_3700_1.jpg,297_Q01112_3700_2.jpg,297_Q01112_3700_3.jpg,297_Q00726_416_1.jpg,297_Q00726_416_2.jpg,297_Q00726_416_3.jpg,Learn how to prevent altitude sickness.
What causes angular cheilitis?,F0207,152,angular cheilitis,152_Q03568_261_1.jpg,152_Q03568_261_2.jpg,152_Q03568_261_3.jpg,152_Q02498_2615_1.jpg,152_Q02498_2615_2.jpg,152_Q02498_2615_3.jpg,152_Q01124_389_1.jpg,152_Q01124_389_2.jpg,152_Q01124_389_3.jpg,Understand the underlying causes of angular cheilitis.
"Find information on various types of computer memory, and how they are different.",F0999,83,memory,83_Q05011_1069_1.jpg,83_Q05011_1069_2.jpg,83_Q05011_1069_3.jpg,83_Q05012_1070_1.jpg,83_Q05012_1070_2.jpg,83_Q05012_1070_3.jpg,83_Q00176_1542_1.jpg,83_Q00176_1542_2.jpg,83_Q00176_1542_3.jpg,Exploring and understanding different types of memory systems in computing.
Find giant teddy bears.,F0606,255,teddy bears,255_Q03380_3671_1.jpg,255_Q03380_3671_2.jpg,255_Q03380_3671_3.jpg,255_Q00355_297_1.jpg,255_Q00355_297_2.jpg,255_Q00355_297_3.jpg,255_Q03309_2541_1.jpg,255_Q03309_2541_2.jpg,255_Q03309_2541_3.jpg,Finding and purchasing giant teddy bears.
Find information about classic Atari games.,F0776,31,atari,31_Q05561_1619_1.jpg,31_Q05561_1619_2.jpg,31_Q05561_1619_3.jpg,31_Q00144_219_1.jpg,31_Q00144_219_2.jpg,31_Q00144_219_3.jpg,31_Q03011_3840_1.jpg,31_Q03011_3840_2.jpg,31_Q03011_3840_3.jpg,Finding information about classic Atari games and recommendations for an Atari game system suitable for playing them.
What are some lifestyle measures for managing BPH?,F0441,207,bph treatment,207_Q00646_150_1.jpg,207_Q00646_150_2.jpg,207_Q00646_150_3.jpg,207_Q00617_2124_1.jpg,207_Q00617_2124_2.jpg,207_Q00617_2124_3.jpg,207_Q04948_1006_1.jpg,207_Q04947_1005_2.jpg,207_Q04947_1005_3.jpg,The user is interested in lifestyle measures for managing BPH.
I need a septic system contractor.,F0232,158,septic system design,158_Q01969_1054_1.jpg,158_Q01969_1054_2.jpg,158_Q01969_1054_3.jpg,158_Q00127_3583_1.jpg,158_Q00127_3583_2.jpg,158_Q00127_3583_3.jpg,158_Q01783_2694_1.jpg,158_Q01783_2694_2.jpg,158_Q01783_2694_3.jpg,Looking for a contractor for septic system installations.
Find an explanation of the different types of joints used in woodworking.,F0996,82,joints,82_Q00056_122_1.jpg,82_Q00056_122_2.jpg,82_Q00056_122_3.jpg,82_Q03462_2709_1.jpg,82_Q03462_2709_2.jpg,82_Q03462_2709_3.jpg,82_Q02881_2490_1.jpg,82_Q02881_2490_2.jpg,82_Q02881_2490_3.jpg,Learn about the different types of joints used in woodworking.
Find information about the element iron (Fe).,F0882,55,iron,55_Q05361_1419_1.jpg,55_Q05361_1419_2.jpg,55_Q05361_1419_3.jpg,55_Q03511_1252_1.jpg,55_Q03511_1252_2.jpg,55_Q03511_1252_3.jpg,55_Q03454_1629_1.jpg,55_Q03454_1629_2.jpg,55_Q03454_1629_3.jpg,Find information about how iron (Fe) is mined.
"""What are the lyrics to the theme song for """"Mister Rogers' Neighborhood""""?""",F0684,278,mister rogers,278_Q00418_2663_1.jpg,278_Q00418_2663_2.jpg,278_Q00418_2663_3.jpg,278_Q03168_2834_1.jpg,278_Q03168_2834_2.jpg,278_Q03168_2834_3.jpg,278_Q00209_2861_1.jpg,278_Q00209_2861_2.jpg,278_Q00209_2861_3.jpg,Interest in the lyrics of the Mister Rogers theme song.
Find information on Barbados history.,F0272,167,barbados,167_Q03684_3385_1.jpg,167_Q03684_3385_2.jpg,167_Q03684_3385_3.jpg,167_Q04791_849_1.jpg,167_Q04791_849_2.jpg,167_Q04791_849_3.jpg,167_Q03450_2238_1.jpg,167_Q03450_2238_2.jpg,167_Q03450_2238_3.jpg,Learn more about the history and culture of Barbados.
Find the causes of CTS.,F0476,213,carpal tunnel syndrome,213_Q00572_3221_1.jpg,213_Q00572_3221_2.jpg,213_Q00572_3221_3.jpg,213_Q00537_1406_1.jpg,213_Q00537_1406_2.jpg,213_Q00537_1406_3.jpg,213_Q03239_3541_1.jpg,213_Q03239_3541_2.jpg,213_Q03239_3541_3.jpg,Learn about the causes of carpal tunnel syndrome.
"What do we know about Uranus, versus what open questions are there about the planet?",F0128,130,fact on uranus,130_Q01443_3053_1.jpg,130_Q01443_3053_2.jpg,130_Q01443_3053_3.jpg,130_Q00015_206_1.jpg,130_Q00015_206_2.jpg,130_Q00015_206_3.jpg,130_Q02245_3073_1.jpg,130_Q02245_3073_2.jpg,130_Q02245_3073_3.jpg,Gather information about current open questions regarding Uranus.
What are the treatments for malignant lipolysis?,F0282,168,lipoma,168_Q03519_3420_1.jpg,168_Q03519_3420_2.jpg,168_Q03519_3420_3.jpg,168_Q01381_2903_1.jpg,168_Q01381_2903_2.jpg,168_Q01381_2903_3.jpg,168_Q05132_1190_1.jpg,168_Q05132_1190_2.jpg,168_Q05132_1190_3.jpg,Understanding treatment options for lipomas.
Find information about difficulty in swallowing caused by a lump in the throat.,F0551,237,lump in throat,237_Q00386_515_1.jpg,237_Q00386_515_2.jpg,237_Q00386_515_3.jpg,237_Q04652_710_1.jpg,237_Q04652_710_2.jpg,237_Q04652_710_3.jpg,237_Q03326_3292_1.jpg,237_Q03326_3292_2.jpg,237_Q03326_3292_3.jpg,Contact a medical professional about the difficulty in swallowing caused by a lump in the throat.
Find political maps of the United States showing the states and their capitals.,F0832,44,map of the united states,44_Q01564_285_1.jpg,44_Q01564_285_2.jpg,44_Q01564_285_3.jpg,44_Q00781_3465_1.jpg,44_Q00781_3465_2.jpg,44_Q00781_3465_3.jpg,44_Q00080_2336_1.jpg,44_Q00080_2336_2.jpg,44_Q00080_2336_3.jpg,Finding political maps of the United States showing the states and their capitals.
"""Find reviews of the movie """"Holes"""".""",F0612,257,holes by louis sachar,257_Q00480_3633_1.jpg,257_Q00480_3633_2.jpg,257_Q00480_3633_3.jpg,257_Q05427_1485_1.jpg,257_Q05427_1485_2.jpg,257_Q05427_1485_3.jpg,257_Q01507_1576_1.jpg,257_Q01507_1576_2.jpg,257_Q01507_1576_3.jpg,The user is interested in reviews of the movie.
Find a site where I can fill out my Federal income tax return online.,F0928,66,income tax return online,66_Q04299_357_1.jpg,66_Q04299_357_2.jpg,66_Q04299_357_3.jpg,66_Q01406_2099_1.jpg,66_Q01406_2099_2.jpg,66_Q01406_2099_3.jpg,66_Q04294_352_1.jpg,66_Q04294_352_2.jpg,66_Q04294_352_3.jpg,"The user is looking for a site to file their Federal income tax return online, preferably for free."
How do you identify carpenter bees and how are they different from other bees?,F0618,259,carpenter bee,259_Q02891_3676_1.jpg,259_Q02891_3676_2.jpg,259_Q02891_3676_3.jpg,259_Q05412_1470_1.jpg,259_Q05412_1470_2.jpg,259_Q05412_1470_3.jpg,259_Q01149_1695_1.jpg,259_Q01149_1695_2.jpg,259_Q01149_1695_3.jpg,Learn how to identify carpenter bees and understand their differences from other bees like bumblebees.
What was the movie Nicolas Cage appeared in that was released in 2011?,F0490,216,nicolas cage movies,216_Q03971_29_1.jpg,216_Q03971_29_2.jpg,216_Q03971_29_3.jpg,216_Q02465_985_1.jpg,216_Q02465_985_2.jpg,216_Q02465_985_3.jpg,216_Q02656_2186_1.jpg,216_Q02656_2186_2.jpg,216_Q02656_2186_3.jpg,The user is interested in watching Nicolas Cage films and is specifically curious about a film from 2011.
What are the ways you can quit smoking?,F0343,182,quit smoking,182_Q01826_2952_1.jpg,182_Q01826_2952_2.jpg,182_Q01826_2952_3.jpg,182_Q04629_687_1.jpg,182_Q04629_687_2.jpg,182_Q04629_687_3.jpg,182_Q03418_3787_1.jpg,182_Q03418_3787_2.jpg,182_Q03418_3787_3.jpg,Exploring tips on the best steps for quitting a smoking habit.
What damage can an F5 tornado do?,F0639,265,F5 tornado,265_Q04358_416_1.jpg,265_Q04358_416_2.jpg,265_Q04358_416_3.jpg,265_Q04360_418_1.jpg,265_Q04360_418_2.jpg,265_Q04360_418_3.jpg,265_Q03913_2675_1.jpg,265_Q03913_2675_2.jpg,265_Q03913_2675_3.jpg,Interested in learning about the damage caused by an F5 tornado.
Is there a way to get internet access without phone service?,F0009,10,cheap internet,10_Q05642_1700_1.jpg,10_Q05642_1700_2.jpg,10_Q05642_1700_3.jpg,10_Q02513_2721_1.jpg,10_Q02513_2721_2.jpg,10_Q02513_2721_3.jpg,10_Q01453_944_1.jpg,10_Q01453_944_2.jpg,10_Q01453_944_3.jpg,The user is exploring options for internet access that don't require phone service.
Find US road maps.,F0830,44,map of the united states,44_Q00272_1248_1.jpg,44_Q00272_1248_2.jpg,44_Q00272_1248_3.jpg,44_Q03034_2038_1.jpg,44_Q03034_2038_2.jpg,44_Q03034_2038_3.jpg,44_Q00099_705_1.jpg,44_Q00099_705_2.jpg,44_Q00099_705_3.jpg,Finding road maps in a specific language.
Find the seating chart of Churchill Downs.,F0380,191,churchill downs,191_Q04595_653_1.jpg,191_Q04595_653_2.jpg,191_Q04595_653_3.jpg,191_Q00826_1830_1.jpg,191_Q00826_1830_2.jpg,191_Q00826_1830_3.jpg,191_Q04591_649_1.jpg,191_Q04591_649_2.jpg,191_Q04591_649_3.jpg,The user is interested in seeing a map and a better view of image two related to Churchill Downs Racetrack.
Find information about iron as an essential nutrient.,F0879,55,iron,55_Q01143_2679_1.jpg,55_Q01143_2679_2.jpg,55_Q01143_2679_3.jpg,55_Q05357_1415_1.jpg,55_Q05357_1415_2.jpg,55_Q05357_1415_3.jpg,55_Q00916_3219_1.jpg,55_Q00916_3219_2.jpg,55_Q00916_3219_3.jpg,Learn about iron as a nutrient
Find dealers in irons for clothing.,F0884,55,iron,55_Q05357_1415_1.jpg,55_Q05357_1415_2.jpg,55_Q05357_1415_3.jpg,55_Q02081_3312_1.jpg,55_Q02081_3312_2.jpg,55_Q02081_3312_3.jpg,55_Q05359_1417_1.jpg,55_Q05359_1417_2.jpg,55_Q05359_1417_3.jpg,Finding suitable dealers for irons for clothing and determining the appropriate size.
What is the medical term for male menopause?,F0511,222,male menopause,222_Q04572_630_1.jpg,222_Q04572_630_2.jpg,222_Q04572_630_3.jpg,222_Q03644_1024_1.jpg,222_Q03644_1024_2.jpg,222_Q03644_1024_3.jpg,222_Q03113_1438_1.jpg,222_Q03113_1438_2.jpg,222_Q03113_1438_3.jpg,Learn the medical term for male menopause.
Find information on ham radio antennas.,F0543,235,ham radio,235_Q04749_807_1.jpg,235_Q04749_807_2.jpg,235_Q04749_807_3.jpg,235_Q03744_1756_1.jpg,235_Q03744_1756_2.jpg,235_Q03744_1756_3.jpg,235_Q00639_3659_1.jpg,235_Q00639_3659_2.jpg,235_Q00639_3659_3.jpg,Learning about ham radio antennas.
Get details on NBA single game records.,F0503,220,nba records,220_Q04911_969_1.jpg,220_Q04911_969_2.jpg,220_Q04911_969_3.jpg,220_Q00013_1771_1.jpg,220_Q00013_1771_2.jpg,220_Q00013_1771_3.jpg,220_Q04908_966_1.jpg,220_Q04908_966_2.jpg,220_Q04908_966_3.jpg,Explore NBA single game records.
"""What songs were sung on """"Mister Rogers' Neighborhood""""?""",F0689,278,mister rogers,278_Q00320_3500_1.jpg,278_Q00320_3500_2.jpg,278_Q00320_3500_3.jpg,278_Q00593_3079_1.jpg,278_Q00593_3079_2.jpg,278_Q00593_3079_3.jpg,278_Q00908_2904_1.jpg,278_Q00908_2904_2.jpg,278_Q00908_2904_3.jpg,Find information about the music from the Mister Rogers television show.
What different types of electronic skeet shooting games are available?,F0139,134,electronic skeet shoot,134_Q00577_1557_1.jpg,134_Q00577_1557_2.jpg,134_Q00577_1557_3.jpg,134_Q04865_923_1.jpg,134_Q04865_923_2.jpg,134_Q04865_923_3.jpg,134_Q04861_919_1.jpg,134_Q04861_919_2.jpg,134_Q04861_919_3.jpg,"Exploring various options in electronic skeet shooting games by different manufacturers, including Arcadia and Tiger Electronics."
Find information on making homemade hair dye products.,F0535,233,hair dye,233_Q01556_143_1.jpg,233_Q01556_143_2.jpg,233_Q01556_143_3.jpg,233_Q05058_1116_1.jpg,233_Q05058_1116_2.jpg,233_Q05058_1116_3.jpg,233_Q01674_2616_1.jpg,233_Q01674_2616_2.jpg,233_Q01674_2616_3.jpg,Interested in making their own hair dye.
"""What songs were sung on """"Mister Rogers' Neighborhood""""?""",F0689,278,mister rogers,278_Q04468_526_1.jpg,278_Q04468_526_2.jpg,278_Q04468_526_3.jpg,278_Q00320_3500_1.jpg,278_Q00320_3500_2.jpg,278_Q00320_3500_3.jpg,278_Q02948_3505_1.jpg,278_Q02948_3505_2.jpg,278_Q02948_3505_3.jpg,"Information about the songs sung on ""Mister Rogers' Neighborhood""."
Find information about the Conficker worm.,F0909,61,worm,61_Q02013_3070_1.jpg,61_Q02013_3070_2.jpg,61_Q02013_3070_3.jpg,61_Q02014_2574_1.jpg,61_Q02014_2574_2.jpg,61_Q02014_2574_3.jpg,61_Q04149_207_1.jpg,61_Q04149_207_2.jpg,61_Q04149_207_3.jpg,The user's intent is to get information about the Conficker computer worm.
What are the boundaries of the political jurisdictions in Brazil?,F0050,110,map of brazil,110_Q02748_877_1.jpg,110_Q02748_877_2.jpg,110_Q02748_877_3.jpg,110_Q03152_3499_1.jpg,110_Q03152_3499_2.jpg,110_Q03152_3499_3.jpg,110_Q02018_3368_1.jpg,110_Q02018_3368_2.jpg,110_Q02018_3368_3.jpg,Learn about the boundaries of the political jurisdictions in Brazil.
Which antibiotics are used to treat a tooth abscess.,F0596,253,tooth abscess,253_Q04647_705_1.jpg,253_Q04647_705_2.jpg,253_Q04647_705_3.jpg,253_Q02431_2665_1.jpg,253_Q02431_2665_2.jpg,253_Q02431_2665_3.jpg,253_Q02011_3657_1.jpg,253_Q02011_3657_2.jpg,253_Q02011_3657_3.jpg,Learn about the antibiotics used to treat a tooth abscess.
What television shows did Ron Howard act in?,F0299,171,ron howard,171_Q03463_1551_1.jpg,171_Q03463_1551_2.jpg,171_Q03463_1551_3.jpg,171_Q02946_3094_1.jpg,171_Q02946_3094_2.jpg,171_Q02946_3094_3.jpg,171_Q03938_1482_1.jpg,171_Q03938_1482_2.jpg,171_Q03938_1482_3.jpg,Learn about the television shows Ron Howard was involved in as an actor.
Get details on NBA single game records.,F0503,220,nba records,220_Q02595_3902_1.jpg,220_Q02595_3902_2.jpg,220_Q02595_3902_3.jpg,220_Q00400_757_1.jpg,220_Q00400_757_2.jpg,220_Q00400_757_3.jpg,220_Q04908_966_1.jpg,220_Q04908_966_2.jpg,220_Q04908_966_3.jpg,Getting details on NBA single game records.
How is CTS diagnosed?,F0475,213,carpal tunnel syndrome,213_Q01305_553_1.jpg,213_Q01305_553_2.jpg,213_Q01305_553_3.jpg,213_Q02902_1913_1.jpg,213_Q02902_1913_2.jpg,213_Q02902_1913_3.jpg,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,The user is interested in learning about the diagnosis of carpal tunnel syndrome and understanding the general outcomes of its surgery.
"""Find """"fun facts"""" about Idaho: state flower, tree, bird, etc.""",F0400,197,idaho state flower,197_Q05489_1547_1.jpg,197_Q05489_1547_2.jpg,197_Q05489_1547_3.jpg,197_Q05491_1549_1.jpg,197_Q05491_1549_2.jpg,197_Q05491_1549_3.jpg,197_Q03391_1674_1.jpg,197_Q03391_1674_2.jpg,197_Q03391_1674_3.jpg,"The user is interested in seeing pictures of the Idaho state flower and learning interesting details about the state, including its appearance."
Is a higher heart rate related to high blood pressure or cholesterol?,F0627,26,lower heart rate,26_Q04482_540_1.jpg,26_Q04482_540_2.jpg,26_Q04482_540_3.jpg,26_Q04484_542_1.jpg,26_Q04484_542_2.jpg,26_Q04484_542_3.jpg,26_Q02502_1992_1.jpg,26_Q02502_1992_2.jpg,26_Q02502_1992_3.jpg,Understanding the relationship between heart rate and certain health factors.
What NBA records does Michael Jordan hold?,F0506,220,nba records,220_Q02852_739_1.jpg,220_Q02852_739_2.jpg,220_Q02852_739_3.jpg,220_Q04912_970_1.jpg,220_Q04912_970_2.jpg,220_Q04912_970_3.jpg,220_Q03078_737_1.jpg,220_Q03078_737_2.jpg,220_Q03078_737_3.jpg,The user is interested in learning about the records held by Michael Jordan.
How is CTS diagnosed?,F0475,213,carpal tunnel syndrome,213_Q03486_31_1.jpg,213_Q03486_31_2.jpg,213_Q03486_31_3.jpg,213_Q03238_861_1.jpg,213_Q03238_861_2.jpg,213_Q03238_861_3.jpg,213_Q00433_2589_1.jpg,213_Q00433_2589_2.jpg,213_Q00433_2589_3.jpg,The user is interested in understanding the overall condition and process of carpal tunnel syndrome.
information on vines that can be grown in shady areas,F0177,145,vines for shade,145_Q03443_1199_1.jpg,145_Q03443_1199_2.jpg,145_Q03443_1199_3.jpg,145_Q02982_73_1.jpg,145_Q02982_73_2.jpg,145_Q02982_73_3.jpg,145_Q02308_438_1.jpg,145_Q02308_438_2.jpg,145_Q02308_438_3.jpg,Find vines that can be grown in shady areas in their region.
Where can I buy rock and roll posters?,F0311,174,rock art,174_Q04998_1056_1.jpg,174_Q04998_1056_2.jpg,174_Q04998_1056_3.jpg,174_Q02096_1790_1.jpg,174_Q02096_1790_2.jpg,174_Q02096_1790_3.jpg,174_Q02481_3238_1.jpg,174_Q02481_3238_2.jpg,174_Q02481_3238_3.jpg,Looking to buy rock and roll posters.
Find the homepage for AVP antivirus software.,F0865,52,avp,52_Q00761_908_1.jpg,52_Q00761_908_2.jpg,52_Q00761_908_3.jpg,52_Q01093_3101_1.jpg,52_Q01093_3101_2.jpg,52_Q01093_3101_3.jpg,52_Q03223_2710_1.jpg,52_Q03223_2710_2.jpg,52_Q03223_2710_3.jpg,Find the homepage for AVP antivirus software.
What were the deadliest tornadoes in history?,F0965,75,tornadoes,75_Q01436_1229_1.jpg,75_Q01436_1229_2.jpg,75_Q01436_1229_3.jpg,75_Q05082_1140_1.jpg,75_Q05082_1140_2.jpg,75_Q05082_1140_3.jpg,75_Q00244_1245_1.jpg,75_Q00244_1245_2.jpg,75_Q00244_1245_3.jpg,Interest in the historical significance and impact of tornadoes.
Find home remedies for a sore throat.,F0395,196,sore throat,196_Q00939_1620_1.jpg,196_Q00939_1620_2.jpg,196_Q00939_1620_3.jpg,196_Q00817_491_1.jpg,196_Q00817_491_2.jpg,196_Q00817_491_3.jpg,196_Q03291_2426_1.jpg,196_Q03291_2426_2.jpg,196_Q03291_2426_3.jpg,Find home remedies for a sore throat.
Find information on ham radio antennas.,F0543,235,ham radio,235_Q03747_1822_1.jpg,235_Q03747_1822_2.jpg,235_Q03747_1822_3.jpg,235_Q04750_808_1.jpg,235_Q04750_808_2.jpg,235_Q04750_808_3.jpg,235_Q04749_807_1.jpg,235_Q04749_807_2.jpg,235_Q04749_807_3.jpg,The user is interested in exploring vintage ham radios and finding information on ham radio antennas.
What are the symptoms of Wilson's disease?,F0666,273,wilson's disease,273_Q03404_2489_1.jpg,273_Q03404_2489_2.jpg,273_Q03404_2489_3.jpg,273_Q00306_865_1.jpg,273_Q00306_865_2.jpg,273_Q00306_865_3.jpg,273_Q02764_3281_1.jpg,273_Q02764_3281_2.jpg,273_Q02764_3281_3.jpg,Understanding the symptoms of Wilson's disease.
How do I grill a pork tenderloin on a gas grill?,F0326,178,pork tenderloin,178_Q04524_582_1.jpg,178_Q04524_582_2.jpg,178_Q04524_582_3.jpg,178_Q04527_585_1.jpg,178_Q04527_585_2.jpg,178_Q04527_585_3.jpg,178_Q03768_604_1.jpg,178_Q03768_604_2.jpg,178_Q03768_604_3.jpg,Make a rub for pork tenderloin for grilling.
