id,facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,query
6214,Find political maps of the United States showing the states and their capitals.,F0832,44,map of the united states,44_Q00651_1357_1.jpg,44_Q00651_1357_2.jpg,44_Q00651_1357_3.jpg,44_Q02426_191_1.jpg,44_Q02426_191_2.jpg,44_Q02426_191_3.jpg,The user is looking for a paper version of a US map that clearly displays the states and their capitals.
6215,Find political maps of the United States showing the states and their capitals.,F0832,44,map of the united states,44_Q00080_2336_1.jpg,44_Q00080_2336_2.jpg,44_Q00080_2336_3.jpg,44_Q04205_263_1.jpg,44_Q04205_263_2.jpg,44_Q04205_263_3.jpg,Explore different types of maps of the United States that highlight various features.
6216,Find printable maps of the United States.,F0833,44,map of the united states,44_Q00083_1786_1.jpg,44_Q00083_1786_2.jpg,44_Q00083_1786_3.jpg,44_Q04207_265_1.jpg,44_Q04207_265_2.jpg,44_Q04207_265_3.jpg,Determine the type of map they need.
6217,Find printable maps of the United States.,F0833,44,map of the united states,44_Q00651_1357_1.jpg,44_Q00651_1357_2.jpg,44_Q00651_1357_3.jpg,44_Q00083_1786_1.jpg,44_Q00083_1786_2.jpg,44_Q00083_1786_3.jpg,Finding resources to obtain paper maps for personal use.
6218,Find printable maps of the United States.,F0833,44,map of the united states,44_Q04205_263_1.jpg,44_Q04205_263_2.jpg,44_Q04205_263_3.jpg,44_Q03145_2306_1.jpg,44_Q03145_2306_2.jpg,44_Q03145_2306_3.jpg,Explore state capitals.
6219,Find printable maps of the United States.,F0833,44,map of the united states,44_Q02427_3698_1.jpg,44_Q02427_3698_2.jpg,44_Q02427_3698_3.jpg,44_Q00781_3465_1.jpg,44_Q00781_3465_2.jpg,44_Q00781_3465_3.jpg,The user is unsure about seeing a map of United States territories.
6220,Find printable maps of the United States.,F0833,44,map of the united states,44_Q00781_3465_1.jpg,44_Q00781_3465_2.jpg,44_Q00781_3465_3.jpg,44_Q02430_3736_1.jpg,44_Q02430_3736_2.jpg,44_Q02430_3736_3.jpg,Finding printable maps.
6221,Find printable maps of the United States.,F0833,44,map of the united states,44_Q04205_263_1.jpg,44_Q04205_263_2.jpg,44_Q04205_263_3.jpg,44_Q03145_2306_1.jpg,44_Q03145_2306_2.jpg,44_Q03145_2306_3.jpg,The user is interested in maps for a specific purpose.
6222,Find printable maps of the United States.,F0833,44,map of the united states,44_Q04205_263_1.jpg,44_Q04205_263_2.jpg,44_Q04205_263_3.jpg,44_Q00080_2336_1.jpg,44_Q00080_2336_2.jpg,44_Q00080_2336_3.jpg,Explore different types of maps.
6223,Find printable maps of the United States.,F0833,44,map of the united states,44_Q00781_3465_1.jpg,44_Q00781_3465_2.jpg,44_Q00781_3465_3.jpg,44_Q04206_264_1.jpg,44_Q04206_264_2.jpg,44_Q04206_264_3.jpg,Interested in maps.
6224,Find printable maps of the United States.,F0833,44,map of the united states,44_Q03145_2306_1.jpg,44_Q03145_2306_2.jpg,44_Q03145_2306_3.jpg,44_Q00301_1816_1.jpg,44_Q00301_1816_2.jpg,44_Q00301_1816_3.jpg,Seeking information related to the map of the United States.
6225,Find printable maps of the United States.,F0833,44,map of the united states,44_Q00781_3465_1.jpg,44_Q00781_3465_2.jpg,44_Q00781_3465_3.jpg,44_Q04206_264_1.jpg,44_Q04206_264_2.jpg,44_Q04206_264_3.jpg,Finding maps.
6226,Find printable maps of the United States.,F0833,44,map of the united states,44_Q04205_263_1.jpg,44_Q04205_263_2.jpg,44_Q04205_263_3.jpg,44_Q03145_2306_1.jpg,44_Q03145_2306_2.jpg,44_Q03145_2306_3.jpg,Explore geographic topics not related to state capitals or maps.
6227,Find a black-and-white outline map of the United States such that a child could color.,F0834,44,map of the united states,44_Q03034_2038_1.jpg,44_Q03034_2038_2.jpg,44_Q03034_2038_3.jpg,44_Q00080_2336_1.jpg,44_Q00080_2336_2.jpg,44_Q00080_2336_3.jpg,Finding a US map designed for children that is fun and engaging.
6228,Find a black-and-white outline map of the United States such that a child could color.,F0834,44,map of the united states,44_Q00272_1248_1.jpg,44_Q00272_1248_2.jpg,44_Q00272_1248_3.jpg,44_Q03145_2306_1.jpg,44_Q03145_2306_2.jpg,44_Q03145_2306_3.jpg,The user is looking for a specific activity suitable for a child.
6229,Find a black-and-white outline map of the United States such that a child could color.,F0834,44,map of the united states,44_Q03560_843_1.jpg,44_Q03560_843_2.jpg,44_Q03560_843_3.jpg,44_Q00099_705_1.jpg,44_Q00099_705_2.jpg,44_Q00099_705_3.jpg,Looking for US road-themed coloring activities suitable for children.
6230,Find a black-and-white outline map of the United States such that a child could color.,F0834,44,map of the united states,44_Q00272_1248_1.jpg,44_Q00272_1248_2.jpg,44_Q00272_1248_3.jpg,44_Q02430_3736_1.jpg,44_Q02430_3736_2.jpg,44_Q02430_3736_3.jpg,The user is looking for fun and educational activities for kids.
6231,Find a black-and-white outline map of the United States such that a child could color.,F0834,44,map of the united states,44_Q00651_1357_1.jpg,44_Q00651_1357_2.jpg,44_Q00651_1357_3.jpg,44_Q03034_2038_1.jpg,44_Q03034_2038_2.jpg,44_Q03034_2038_3.jpg,Looking for a map of the US.
6232,Find a black-and-white outline map of the United States such that a child could color.,F0834,44,map of the united states,44_Q03560_843_1.jpg,44_Q03560_843_2.jpg,44_Q03560_843_3.jpg,44_Q03559_3709_1.jpg,44_Q03559_3709_2.jpg,44_Q03559_3709_3.jpg,Interested in finding specific materials related to U.S. roads for a creative project.
6233,Find a black-and-white outline map of the United States such that a child could color.,F0834,44,map of the united states,44_Q00651_1357_1.jpg,44_Q00651_1357_2.jpg,44_Q00651_1357_3.jpg,44_Q03034_2038_1.jpg,44_Q03034_2038_2.jpg,44_Q03034_2038_3.jpg,Looking for a paper U.S. map suitable for coloring.
6234,Find a black-and-white outline map of the United States such that a child could color.,F0834,44,map of the united states,44_Q03560_843_1.jpg,44_Q03560_843_2.jpg,44_Q03560_843_3.jpg,44_Q02426_191_1.jpg,44_Q02426_191_2.jpg,44_Q02426_191_3.jpg,Finding a suitable map of US roads for coloring.
6235,Find a black-and-white outline map of the United States such that a child could color.,F0834,44,map of the united states,44_Q03560_843_1.jpg,44_Q03560_843_2.jpg,44_Q03560_843_3.jpg,44_Q04206_264_1.jpg,44_Q04206_264_2.jpg,44_Q04206_264_3.jpg,Find a child-friendly map of U.S. roads.
6236,What kinds of solar panels and photovoltaic cells are there?,F0835,45,solar panels,45_Q00898_544_1.jpg,45_Q00898_544_2.jpg,45_Q00898_544_3.jpg,45_Q03246_3373_1.jpg,45_Q03246_3373_2.jpg,45_Q03246_3373_3.jpg,Interested in learning about the types and specifications of solar panels and photovoltaic cells.
6237,Find information about solar panels that I can install on my home.,F0836,45,solar panels,45_Q03246_3373_1.jpg,45_Q03246_3373_2.jpg,45_Q03246_3373_3.jpg,45_Q04664_722_1.jpg,45_Q04664_722_2.jpg,45_Q04664_722_3.jpg,Explore options for using solar panels at home.
6238,Find information about nano-technological solar power.,F0837,45,solar panels,45_Q03246_3373_1.jpg,45_Q03246_3373_2.jpg,45_Q03246_3373_3.jpg,45_Q04662_720_1.jpg,45_Q04662_720_2.jpg,45_Q04662_720_3.jpg,Express interest in solar technology advancements.
6239,Find information about nano-technological solar power.,F0837,45,solar panels,45_Q01792_1388_1.jpg,45_Q01792_1388_2.jpg,45_Q01792_1388_3.jpg,45_Q04665_723_1.jpg,45_Q04665_723_2.jpg,45_Q04665_723_3.jpg,Exploring advancements in clean energy technologies.
6240,Find information about nano-technological solar power.,F0837,45,solar panels,45_Q01641_1364_1.jpg,45_Q01641_1364_2.jpg,45_Q01641_1364_3.jpg,45_Q01061_1186_1.jpg,45_Q01061_1186_2.jpg,45_Q01061_1186_3.jpg,Explore different aspects of solar technology.
6241,Go to the Alexian Brothers Health System homepage.,F0838,46,alexian brothers hospital,46_Q01047_3399_1.jpg,46_Q01047_3399_2.jpg,46_Q01047_3399_3.jpg,46_Q05373_1431_1.jpg,46_Q05373_1431_2.jpg,46_Q05373_1431_3.jpg,Searching for health-related information
6242,Go to the Alexian Brothers Health System homepage.,F0838,46,alexian brothers hospital,46_Q01047_3399_1.jpg,46_Q01047_3399_2.jpg,46_Q01047_3399_3.jpg,46_Q05373_1431_1.jpg,46_Q05373_1431_2.jpg,46_Q05373_1431_3.jpg,Exploring healthcare options.
6243,Go to the Alexian Brothers Health System homepage.,F0838,46,alexian brothers hospital,46_Q05371_1429_1.jpg,46_Q05371_1429_2.jpg,46_Q05371_1429_3.jpg,46_Q05374_1432_1.jpg,46_Q05374_1432_2.jpg,46_Q05374_1432_3.jpg,Explore the online presence of Alexian Brothers Hospital.
6244,Find Alexian Brothers hospitals.,F0840,46,alexian brothers hospital,46_Q05371_1429_1.jpg,46_Q05371_1429_2.jpg,46_Q05371_1429_3.jpg,46_Q01699_1855_1.jpg,46_Q01699_1855_2.jpg,46_Q01699_1855_3.jpg,The user is exploring hospital options.
6245,Find Alexian Brothers hospitals.,F0840,46,alexian brothers hospital,46_Q00917_1909_1.jpg,46_Q00917_1909_2.jpg,46_Q00917_1909_3.jpg,46_Q05371_1429_1.jpg,46_Q05371_1429_2.jpg,46_Q05371_1429_3.jpg,Exploring options related to Alexian Brothers Hospital
6246,Find Alexian Brothers hospitals.,F0840,46,alexian brothers hospital,46_Q03029_2327_1.jpg,46_Q03029_2327_2.jpg,46_Q03029_2327_3.jpg,46_Q05372_1430_1.jpg,46_Q05372_1430_2.jpg,46_Q05372_1430_3.jpg,Determining a specific hospital facility location.
6247,Find Alexian Brothers hospitals.,F0840,46,alexian brothers hospital,46_Q00917_1909_1.jpg,46_Q00917_1909_2.jpg,46_Q00917_1909_3.jpg,46_Q05372_1430_1.jpg,46_Q05372_1430_2.jpg,46_Q05372_1430_3.jpg,Exploring job openings at Alexian Brothers Hospital.
6248,Find Alexian Brothers hospitals.,F0840,46,alexian brothers hospital,46_Q05371_1429_1.jpg,46_Q05371_1429_2.jpg,46_Q05371_1429_3.jpg,46_Q01699_1855_1.jpg,46_Q01699_1855_2.jpg,46_Q01699_1855_3.jpg,Exploring options related to healthcare facilities in the area.
6249,What is an indexed annuity? What are their advantages and disadvantages? What kinds of indexed annuities are there?,F0841,47,indexed annuity,47_Q04273_331_1.jpg,47_Q04273_331_2.jpg,47_Q04273_331_3.jpg,47_Q04271_329_1.jpg,47_Q04271_329_2.jpg,47_Q04271_329_3.jpg,Exploring various options.
6250,What is an indexed annuity? What are their advantages and disadvantages? What kinds of indexed annuities are there?,F0841,47,indexed annuity,47_Q04271_329_1.jpg,47_Q04271_329_2.jpg,47_Q04271_329_3.jpg,47_Q03576_2187_1.jpg,47_Q03576_2187_2.jpg,47_Q03576_2187_3.jpg,The user is interested in understanding how something functions and exploring available options.
6251,What is an indexed annuity? What are their advantages and disadvantages? What kinds of indexed annuities are there?,F0841,47,indexed annuity,47_Q04270_328_1.jpg,47_Q04270_328_2.jpg,47_Q04270_328_3.jpg,47_Q02035_3184_1.jpg,47_Q02035_3184_2.jpg,47_Q02035_3184_3.jpg,Learn about the features and performance comparison of products.
6252,What is an indexed annuity? What are their advantages and disadvantages? What kinds of indexed annuities are there?,F0841,47,indexed annuity,47_Q04273_331_1.jpg,47_Q04273_331_2.jpg,47_Q04273_331_3.jpg,47_Q02035_3184_1.jpg,47_Q02035_3184_2.jpg,47_Q02035_3184_3.jpg,Explore options regarding features and types available.
6253,What is an indexed annuity? What are their advantages and disadvantages? What kinds of indexed annuities are there?,F0841,47,indexed annuity,47_Q04273_331_1.jpg,47_Q04273_331_2.jpg,47_Q04273_331_3.jpg,47_Q04271_329_1.jpg,47_Q04271_329_2.jpg,47_Q04271_329_3.jpg,Exploring options for rates and preferences.
6254,What is an indexed annuity? What are their advantages and disadvantages? What kinds of indexed annuities are there?,F0841,47,indexed annuity,47_Q02113_110_1.jpg,47_Q02113_110_2.jpg,47_Q02113_110_3.jpg,47_Q02035_3184_1.jpg,47_Q02035_3184_2.jpg,47_Q02035_3184_3.jpg,Understanding the investment aspects related to indexed annuities.
6255,What is an indexed annuity? What are their advantages and disadvantages? What kinds of indexed annuities are there?,F0841,47,indexed annuity,47_Q00202_1939_1.jpg,47_Q00202_1939_2.jpg,47_Q00202_1939_3.jpg,47_Q02035_3184_1.jpg,47_Q02035_3184_2.jpg,47_Q02035_3184_3.jpg,Explore the benefits and drawbacks of indexed annuities.
6256,Where can I buy an indexed annuity? What investment companies offer them?,F0842,47,indexed annuity,47_Q01817_2817_1.jpg,47_Q01817_2817_2.jpg,47_Q01817_2817_3.jpg,47_Q01972_2199_1.jpg,47_Q01972_2199_2.jpg,47_Q01972_2199_3.jpg,Exploring various investment product options.
6257,Where can I buy an indexed annuity? What investment companies offer them?,F0842,47,indexed annuity,47_Q01918_2139_1.jpg,47_Q01918_2139_2.jpg,47_Q01918_2139_3.jpg,47_Q04272_330_1.jpg,47_Q04272_330_2.jpg,47_Q04272_330_3.jpg,Explore options for indexed annuities without calculating specifics.
6258,Where can I buy an indexed annuity? What investment companies offer them?,F0842,47,indexed annuity,47_Q03576_2187_1.jpg,47_Q03576_2187_2.jpg,47_Q03576_2187_3.jpg,47_Q00200_3178_1.jpg,47_Q00200_3178_2.jpg,47_Q00200_3178_3.jpg,To find an indexed annuity and learn about the companies that offer them.
6259,Where can I buy an indexed annuity? What investment companies offer them?,F0842,47,indexed annuity,47_Q01918_2139_1.jpg,47_Q01918_2139_2.jpg,47_Q01918_2139_3.jpg,47_Q02058_729_1.jpg,47_Q02058_729_2.jpg,47_Q02058_729_3.jpg,"Explore investment options, particularly certain types of investments."
6260,Where can I buy an indexed annuity? What investment companies offer them?,F0842,47,indexed annuity,47_Q04271_329_1.jpg,47_Q04271_329_2.jpg,47_Q04271_329_3.jpg,47_Q01846_141_1.jpg,47_Q01846_141_2.jpg,47_Q01846_141_3.jpg,Exploring where to find options for indexed annuities.
6261,Where can I buy an indexed annuity? What investment companies offer them?,F0842,47,indexed annuity,47_Q01817_2817_1.jpg,47_Q01817_2817_2.jpg,47_Q01817_2817_3.jpg,47_Q01972_2199_1.jpg,47_Q01972_2199_2.jpg,47_Q01972_2199_3.jpg,Learning about options for purchasing indexed annuities from various investment companies.
6262,Go to the Wilson Antenna homepage.,F0843,48,wilson antenna,48_Q01142_370_1.jpg,48_Q01142_370_2.jpg,48_Q01142_370_3.jpg,48_Q01713_2204_1.jpg,48_Q01713_2204_2.jpg,48_Q01713_2204_3.jpg,Exploring information related to antennas.
6263,What kinds of CB antennas does Wilson Antenna sell?,F0844,48,wilson antenna,48_Q02850_3444_1.jpg,48_Q02850_3444_2.jpg,48_Q02850_3444_3.jpg,48_Q04039_97_1.jpg,48_Q04039_97_2.jpg,48_Q04039_97_3.jpg,Inquiring about models of Wilson antennas.
6264,What kinds of CB antennas does Wilson Antenna sell?,F0844,48,wilson antenna,48_Q03437_2134_1.jpg,48_Q03437_2134_2.jpg,48_Q03437_2134_3.jpg,48_Q04041_99_1.jpg,48_Q04041_99_2.jpg,48_Q04041_99_3.jpg,Explore options for CB antennas.
6265,What kinds of CB antennas does Wilson Antenna sell?,F0844,48,wilson antenna,48_Q02850_3444_1.jpg,48_Q02850_3444_2.jpg,48_Q02850_3444_3.jpg,48_Q04039_97_1.jpg,48_Q04039_97_2.jpg,48_Q04039_97_3.jpg,Exploring different models of Wilson antennas.
6266,What is the best antenna from Wilson for a big truck?,F0845,48,wilson antenna,48_Q01713_2204_1.jpg,48_Q01713_2204_2.jpg,48_Q01713_2204_3.jpg,48_Q04039_97_1.jpg,48_Q04039_97_2.jpg,48_Q04039_97_3.jpg,Explore the best options for Wilson antennas.
6267,What is the best antenna from Wilson for a big truck?,F0845,48,wilson antenna,48_Q01713_2204_1.jpg,48_Q01713_2204_2.jpg,48_Q01713_2204_3.jpg,48_Q04038_96_1.jpg,48_Q04038_96_2.jpg,48_Q04038_96_3.jpg,Exploring options for the right antenna.
6268,What is the best antenna from Wilson for a big truck?,F0845,48,wilson antenna,48_Q01713_2204_1.jpg,48_Q01713_2204_2.jpg,48_Q01713_2204_3.jpg,48_Q01130_2591_1.jpg,48_Q01130_2591_2.jpg,48_Q01130_2591_3.jpg,Expressing interest in obtaining a part of a Wilson antenna.
6269,What is the best antenna from Wilson for a big truck?,F0845,48,wilson antenna,48_Q01531_3634_1.jpg,48_Q01531_3634_2.jpg,48_Q01531_3634_3.jpg,48_Q01142_370_1.jpg,48_Q01142_370_2.jpg,48_Q01142_370_3.jpg,The user is seeking an antenna suitable for their truck.
6270,What is the best antenna from Wilson for a big truck?,F0845,48,wilson antenna,48_Q01713_2204_1.jpg,48_Q01713_2204_2.jpg,48_Q01713_2204_3.jpg,48_Q04038_96_1.jpg,48_Q04038_96_2.jpg,48_Q04038_96_3.jpg,Finding the right antenna for their truck.
6271,What is the best antenna from Wilson for a big truck?,F0845,48,wilson antenna,48_Q01713_2204_1.jpg,48_Q01713_2204_2.jpg,48_Q01713_2204_3.jpg,48_Q04038_96_1.jpg,48_Q04038_96_2.jpg,48_Q04038_96_3.jpg,Looking for something specific related to antennas.
6272,What is the best antenna from Wilson for a big truck?,F0845,48,wilson antenna,48_Q01713_2204_1.jpg,48_Q01713_2204_2.jpg,48_Q01713_2204_3.jpg,48_Q04039_97_1.jpg,48_Q04039_97_2.jpg,48_Q04039_97_3.jpg,Find the right antenna for a big truck.
6273,What is the best antenna from Wilson for a big truck?,F0845,48,wilson antenna,48_Q04040_98_1.jpg,48_Q04040_98_2.jpg,48_Q04040_98_3.jpg,48_Q02850_3444_1.jpg,48_Q02850_3444_2.jpg,48_Q02850_3444_3.jpg,Explore options for antennas for larger vehicles.
6274,Find reviews of Wilson antennas.,F0846,48,wilson antenna,48_Q01713_2204_1.jpg,48_Q01713_2204_2.jpg,48_Q01713_2204_3.jpg,48_Q02850_3444_1.jpg,48_Q02850_3444_2.jpg,48_Q02850_3444_3.jpg,Gather information and opinions about Wilson antennas.
6275,Find reviews of Wilson antennas.,F0846,48,wilson antenna,48_Q04039_97_1.jpg,48_Q04039_97_2.jpg,48_Q04039_97_3.jpg,48_Q03084_1201_1.jpg,48_Q03084_1201_2.jpg,48_Q03084_1201_3.jpg,Explore reviews related to Wilson antennas.
6276,Find free flame design clipart I can use on a website.,F0847,49,flame designs,49_Q05575_1633_1.jpg,49_Q05575_1633_2.jpg,49_Q05575_1633_3.jpg,49_Q03315_2295_1.jpg,49_Q03315_2295_2.jpg,49_Q03315_2295_3.jpg,Interested in viewing flame design nail art for a project.
6277,Find free flame design clipart I can use on a website.,F0847,49,flame designs,49_Q05575_1633_1.jpg,49_Q05575_1633_2.jpg,49_Q05575_1633_3.jpg,49_Q00835_2801_1.jpg,49_Q00835_2801_2.jpg,49_Q00835_2801_3.jpg,Finding clipart for design purposes.
6278,Find free flame design clipart I can use on a website.,F0847,49,flame designs,49_Q05575_1633_1.jpg,49_Q05575_1633_2.jpg,49_Q05575_1633_3.jpg,49_Q00835_2801_1.jpg,49_Q00835_2801_2.jpg,49_Q00835_2801_3.jpg,Looking for design ideas related to flames.
6279,Find free flame design clipart I can use on a website.,F0847,49,flame designs,49_Q05572_1630_1.jpg,49_Q05572_1630_2.jpg,49_Q05572_1630_3.jpg,49_Q03937_1953_1.jpg,49_Q03937_1953_2.jpg,49_Q03937_1953_3.jpg,Exploring various flame designs for potential use on cars.
6280,I'm looking for good flame tattoo designs.,F0848,49,flame designs,49_Q05571_1629_1.jpg,49_Q05571_1629_2.jpg,49_Q05571_1629_3.jpg,49_Q02753_2189_1.jpg,49_Q02753_2189_2.jpg,49_Q02753_2189_3.jpg,Explore flame tattoo designs.
6281,I'm looking for good flame tattoo designs.,F0848,49,flame designs,49_Q05575_1633_1.jpg,49_Q05575_1633_2.jpg,49_Q05575_1633_3.jpg,49_Q05571_1629_1.jpg,49_Q05571_1629_2.jpg,49_Q05571_1629_3.jpg,Exploring tattoo options.
6282,I'm looking for good flame tattoo designs.,F0848,49,flame designs,49_Q02664_1831_1.jpg,49_Q02664_1831_2.jpg,49_Q02664_1831_3.jpg,49_Q01853_3214_1.jpg,49_Q01853_3214_2.jpg,49_Q01853_3214_3.jpg,"Explore additional design elements to complement the flames, seeking ideas for a cohesive design."
