id,facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,query
6950,Find materials for teaching sewing to children.,F0942,69,sewing instructions,69_Q03932_2225_1.jpg,69_Q03932_2225_2.jpg,69_Q03932_2225_3.jpg,69_Q05315_1373_1.jpg,69_Q05315_1373_2.jpg,69_Q05315_1373_3.jpg,The user wants materials for teaching kids how to use a sewing machine.
6951,Find materials for teaching sewing to children.,F0942,69,sewing instructions,69_Q05319_1377_1.jpg,69_Q05319_1377_2.jpg,69_Q05319_1377_3.jpg,69_Q00579_3585_1.jpg,69_Q00579_3585_2.jpg,69_Q00579_3585_3.jpg,Find sewing instructions suitable for teaching children who have never sewn before.
6952,Find materials for teaching sewing to children.,F0942,69,sewing instructions,69_Q03237_239_1.jpg,69_Q03237_239_2.jpg,69_Q03237_239_3.jpg,69_Q03639_556_1.jpg,69_Q03639_556_2.jpg,69_Q03639_556_3.jpg,Teaching children how to use a sewing machine and mend a shirt.
6953,Find materials for teaching sewing to children.,F0942,69,sewing instructions,69_Q03755_3765_1.jpg,69_Q03755_3765_2.jpg,69_Q03755_3765_3.jpg,69_Q02515_2129_1.jpg,69_Q02515_2129_2.jpg,69_Q02515_2129_3.jpg,Find materials for teaching kids to sew.
6954,Find materials for teaching sewing to children.,F0942,69,sewing instructions,69_Q03491_3524_1.jpg,69_Q03491_3524_2.jpg,69_Q03491_3524_3.jpg,69_Q05320_1378_1.jpg,69_Q05320_1378_2.jpg,69_Q05320_1378_3.jpg,Information on the easiest ways to teach kids how to sew.
6955,Find materials for teaching sewing to children.,F0942,69,sewing instructions,69_Q03491_3524_1.jpg,69_Q03491_3524_2.jpg,69_Q03491_3524_3.jpg,69_Q05318_1376_1.jpg,69_Q05318_1376_2.jpg,69_Q05318_1376_3.jpg,Seeking materials to teach sewing to children.
6956,What restrictions are there for checked baggage during air travel?,F0943,7,air travel information,7_Q05171_1229_1.jpg,7_Q05171_1229_2.jpg,7_Q05171_1229_3.jpg,7_Q05173_1231_1.jpg,7_Q05173_1231_2.jpg,7_Q05173_1231_3.jpg,Looking for information about the most recent airline rules regarding checked baggage.
6957,What restrictions are there for checked baggage during air travel?,F0943,7,air travel information,7_Q01828_1123_1.jpg,7_Q01828_1123_2.jpg,7_Q01828_1123_3.jpg,7_Q03356_749_1.jpg,7_Q03356_749_2.jpg,7_Q03356_749_3.jpg,Learn about air travel baggage restrictions.
6958,What are the rules for liquids in carry-on luggage?,F0944,7,air travel information,7_Q01301_3875_1.jpg,7_Q01301_3875_2.jpg,7_Q01301_3875_3.jpg,7_Q00946_2602_1.jpg,7_Q00946_2602_2.jpg,7_Q00946_2602_3.jpg,Understand the rules for carrying liquids in carry-on luggage.
6959,What are the rules for liquids in carry-on luggage?,F0944,7,air travel information,7_Q05172_1230_1.jpg,7_Q05172_1230_2.jpg,7_Q05172_1230_3.jpg,7_Q03522_1644_1.jpg,7_Q03522_1644_2.jpg,7_Q03522_1644_3.jpg,"Learn about checked baggage rules, specifically regarding liquids."
6960,What are the rules for liquids in carry-on luggage?,F0944,7,air travel information,7_Q01301_3875_1.jpg,7_Q01301_3875_2.jpg,7_Q01301_3875_3.jpg,7_Q03247_2449_1.jpg,7_Q03247_2449_2.jpg,7_Q03247_2449_3.jpg,Understanding TSA guidelines for carrying liquids in carry-on luggage.
6961,What are the rules for liquids in carry-on luggage?,F0944,7,air travel information,7_Q01670_2911_1.jpg,7_Q01670_2911_2.jpg,7_Q01670_2911_3.jpg,7_Q05171_1229_1.jpg,7_Q05171_1229_2.jpg,7_Q05171_1229_3.jpg,Understand fluid regulations for air travel.
6962,Find the website at the Transportation Security Administration (TSA) that offers air travel tips.,F0945,7,air travel information,7_Q05172_1230_1.jpg,7_Q05172_1230_2.jpg,7_Q05172_1230_3.jpg,7_Q05171_1229_1.jpg,7_Q05171_1229_2.jpg,7_Q05171_1229_3.jpg,Finding the TSA website that offers air travel tips.
6963,Find the website at the Transportation Security Administration (TSA) that offers air travel tips.,F0945,7,air travel information,7_Q05171_1229_1.jpg,7_Q05171_1229_2.jpg,7_Q05171_1229_3.jpg,7_Q00946_2602_1.jpg,7_Q00946_2602_2.jpg,7_Q00946_2602_3.jpg,Searching for the TSA website for travel tips.
6964,Find the website at the Transportation Security Administration (TSA) that offers air travel tips.,F0945,7,air travel information,7_Q03521_2350_1.jpg,7_Q03521_2350_2.jpg,7_Q03521_2350_3.jpg,7_Q05169_1227_1.jpg,7_Q05169_1227_2.jpg,7_Q05169_1227_3.jpg,The user is interested in travel advice related to air travel and wants to be directed to the TSA page for air travel tips.
6965,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q05022_1080_1.jpg,70_Q05022_1080_2.jpg,70_Q05022_1080_3.jpg,70_Q00391_1891_1.jpg,70_Q00391_1891_2.jpg,70_Q00391_1891_3.jpg,"Find the text for the ""to be or not to be"" soliloquy from Hamlet."
6966,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q05022_1080_1.jpg,70_Q05022_1080_2.jpg,70_Q05022_1080_3.jpg,70_Q01212_2108_1.jpg,70_Q01212_2108_2.jpg,70_Q01212_2108_3.jpg,"Find the text of Hamlet's ""to be or not to be"" soliloquy."
6967,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q01247_2205_1.jpg,70_Q01247_2205_2.jpg,70_Q01247_2205_3.jpg,70_Q00391_1891_1.jpg,70_Q00391_1891_2.jpg,70_Q00391_1891_3.jpg,"The user is interested in finding the text for the ""To be or not to be"" soliloquy from Shakespeare's Hamlet."
6968,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q02071_3273_1.jpg,70_Q02071_3273_2.jpg,70_Q02071_3273_3.jpg,70_Q00483_1485_1.jpg,70_Q00483_1485_2.jpg,70_Q00483_1485_3.jpg,The user wants the text of Hamlet's soliloquy.
6969,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q02071_3273_1.jpg,70_Q02071_3273_2.jpg,70_Q02071_3273_3.jpg,70_Q00483_1485_1.jpg,70_Q00483_1485_2.jpg,70_Q00483_1485_3.jpg,Get the text of Hamlet's soliloquy.
6970,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q05022_1080_1.jpg,70_Q05022_1080_2.jpg,70_Q05022_1080_3.jpg,70_Q01212_2108_1.jpg,70_Q01212_2108_2.jpg,70_Q01212_2108_3.jpg,"Find the text of Hamlet's ""to be or not to be"" soliloquy."
6971,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q01202_2698_1.jpg,70_Q01202_2698_2.jpg,70_Q01202_2698_3.jpg,70_Q05026_1084_1.jpg,70_Q05026_1084_2.jpg,70_Q05026_1084_3.jpg,"Looking for text from Hamlet, specifically the ""to be or not to be"" soliloquy."
6972,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q02330_951_1.jpg,70_Q02330_951_2.jpg,70_Q02330_951_3.jpg,70_Q00484_2765_1.jpg,70_Q00484_2765_2.jpg,70_Q00484_2765_3.jpg,"Locating the text of Hamlet's ""To be or not to be"" soliloquy."
6973,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q05022_1080_1.jpg,70_Q05022_1080_2.jpg,70_Q05022_1080_3.jpg,70_Q00391_1891_1.jpg,70_Q00391_1891_2.jpg,70_Q00391_1891_3.jpg,"Find the ""To be, or not to be"" soliloquy text from Shakespeare's Hamlet."
6974,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q05022_1080_1.jpg,70_Q05022_1080_2.jpg,70_Q05022_1080_3.jpg,70_Q01212_2108_1.jpg,70_Q01212_2108_2.jpg,70_Q01212_2108_3.jpg,"Find the text of Hamlet's ""to be or not to be"" soliloquy."
6975,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q05022_1080_1.jpg,70_Q05022_1080_2.jpg,70_Q05022_1080_3.jpg,70_Q01212_2108_1.jpg,70_Q01212_2108_2.jpg,70_Q01212_2108_3.jpg,"Find the text of Hamlet's ""to be or not to be"" soliloquy."
6976,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q05022_1080_1.jpg,70_Q05022_1080_2.jpg,70_Q05022_1080_3.jpg,70_Q05026_1084_1.jpg,70_Q05026_1084_2.jpg,70_Q05026_1084_3.jpg,"Seeking the ""to be or not to be"" soliloquy from Hamlet."
6977,"""Find the text of Hamlet's famous """"To be or not to be"""" soliloquy.""",F0946,70,to be or not to be that is the question,70_Q01247_2205_1.jpg,70_Q01247_2205_2.jpg,70_Q01247_2205_3.jpg,70_Q00391_1891_1.jpg,70_Q00391_1891_2.jpg,70_Q00391_1891_3.jpg,"Find the text for the ""To be or not to be"" soliloquy from Hamlet."
6978,Find famous quotes from Shakespeare's plays.,F0947,70,to be or not to be that is the question,70_Q05025_1083_1.jpg,70_Q05025_1083_2.jpg,70_Q05025_1083_3.jpg,70_Q01247_2205_1.jpg,70_Q01247_2205_2.jpg,70_Q01247_2205_3.jpg,Show the user famous quotes by Shakespeare.
6979,Find famous quotes from Shakespeare's plays.,F0947,70,to be or not to be that is the question,70_Q01212_2108_1.jpg,70_Q01212_2108_2.jpg,70_Q01212_2108_3.jpg,70_Q00391_1891_1.jpg,70_Q00391_1891_2.jpg,70_Q00391_1891_3.jpg,Interest in famous quotes from Shakespeare's plays.
6980,Find famous quotes from Shakespeare's plays.,F0947,70,to be or not to be that is the question,70_Q01212_2108_1.jpg,70_Q01212_2108_2.jpg,70_Q01212_2108_3.jpg,70_Q00391_1891_1.jpg,70_Q00391_1891_2.jpg,70_Q00391_1891_3.jpg,Explore classic literature and famous quotes from Shakespeare's plays.
6981,Find famous quotes from Shakespeare's plays.,F0947,70,to be or not to be that is the question,70_Q01212_2108_1.jpg,70_Q01212_2108_2.jpg,70_Q01212_2108_3.jpg,70_Q05024_1082_1.jpg,70_Q05024_1082_2.jpg,70_Q05024_1082_3.jpg,The user is interested in finding quotes by Shakespeare.
6982,Find famous quotes from Shakespeare's plays.,F0947,70,to be or not to be that is the question,70_Q01202_2698_1.jpg,70_Q01202_2698_2.jpg,70_Q01202_2698_3.jpg,70_Q01280_3857_1.jpg,70_Q01280_3857_2.jpg,70_Q01280_3857_3.jpg,The user wants to know about quotes from Shakespeare.
6983,Find famous quotes from Shakespeare's plays.,F0947,70,to be or not to be that is the question,70_Q05021_1079_1.jpg,70_Q05021_1079_2.jpg,70_Q05021_1079_3.jpg,70_Q00483_1485_1.jpg,70_Q00483_1485_2.jpg,70_Q00483_1485_3.jpg,Wants famous quotes from Shakespeare's plays.
6984,Find famous quotes from Shakespeare's plays.,F0947,70,to be or not to be that is the question,70_Q01212_2108_1.jpg,70_Q01212_2108_2.jpg,70_Q01212_2108_3.jpg,70_Q05025_1083_1.jpg,70_Q05025_1083_2.jpg,70_Q05025_1083_3.jpg,Explore famous quotes by Shakespeare.
6985,Find famous quotes from Shakespeare's plays.,F0947,70,to be or not to be that is the question,70_Q05024_1082_1.jpg,70_Q05024_1082_2.jpg,70_Q05024_1082_3.jpg,70_Q01335_587_1.jpg,70_Q01335_587_2.jpg,70_Q01335_587_3.jpg,Interested in famous quotes from Shakespeare.
6986,Find famous quotes from Shakespeare's plays.,F0947,70,to be or not to be that is the question,70_Q01202_2698_1.jpg,70_Q01202_2698_2.jpg,70_Q01202_2698_3.jpg,70_Q01335_587_1.jpg,70_Q01335_587_2.jpg,70_Q01335_587_3.jpg,Famous quotes from Shakespeare
6987,"""Find a critical analysis of Hamlet's """"To be or not to be"""" soliloquy.""",F0948,70,to be or not to be that is the question,70_Q01212_2108_1.jpg,70_Q01212_2108_2.jpg,70_Q01212_2108_3.jpg,70_Q05022_1080_1.jpg,70_Q05022_1080_2.jpg,70_Q05022_1080_3.jpg,The user is interested in exploring philosophical perspectives.
6988,"""Find a critical analysis of Hamlet's """"To be or not to be"""" soliloquy.""",F0948,70,to be or not to be that is the question,70_Q01212_2108_1.jpg,70_Q01212_2108_2.jpg,70_Q01212_2108_3.jpg,70_Q05022_1080_1.jpg,70_Q05022_1080_2.jpg,70_Q05022_1080_3.jpg,"The intent is to find a critical analysis of ""to be or not to be, that is the question."""
6989,Find information about buying real estate in India.,F0949,71,living in india,71_Q04494_552_1.jpg,71_Q04494_552_2.jpg,71_Q04494_552_3.jpg,71_Q02030_1071_1.jpg,71_Q02030_1071_2.jpg,71_Q02030_1071_3.jpg,Exploring real estate options and understanding the market in India.
6990,Find history about life and culture in India.,F0952,71,living in india,71_Q02856_1019_1.jpg,71_Q02856_1019_2.jpg,71_Q02856_1019_3.jpg,71_Q04497_555_1.jpg,71_Q04497_555_2.jpg,71_Q04497_555_3.jpg,"Learn about the history, culture, and temples of India."
6991,Find history about life and culture in India.,F0952,71,living in india,71_Q02030_1071_1.jpg,71_Q02030_1071_2.jpg,71_Q02030_1071_3.jpg,71_Q04494_552_1.jpg,71_Q04494_552_2.jpg,71_Q04494_552_3.jpg,"Learn about the life, culture, and living expenses in India."
6992,Find history about life and culture in India.,F0952,71,living in india,71_Q02030_1071_1.jpg,71_Q02030_1071_2.jpg,71_Q02030_1071_3.jpg,71_Q04494_552_1.jpg,71_Q04494_552_2.jpg,71_Q04494_552_3.jpg,"Explore various aspects of life and culture in India, including living costs."
6993,Find history about life and culture in India.,F0952,71,living in india,71_Q02856_1019_1.jpg,71_Q02856_1019_2.jpg,71_Q02856_1019_3.jpg,71_Q04497_555_1.jpg,71_Q04497_555_2.jpg,71_Q04497_555_3.jpg,"Learn about the history, life, and culture in India, and visit temples."
6994,"Find information about the Sun, the star in our Solar System.",F0953,72,the sun,72_Q02028_1272_1.jpg,72_Q02028_1272_2.jpg,72_Q02028_1272_3.jpg,72_Q03982_40_1.jpg,72_Q03982_40_2.jpg,72_Q03982_40_3.jpg,The user is interested in general information about the sun and seeing pictures of the sun.
6995,"Find information about the Sun, the star in our Solar System.",F0953,72,the sun,72_Q00501_2214_1.jpg,72_Q00501_2214_2.jpg,72_Q00501_2214_3.jpg,72_Q03987_45_1.jpg,72_Q03987_45_2.jpg,72_Q03987_45_3.jpg,"The user intends to learn about the sun, including its temperature, characteristics, and general information. They are also interested in seeing images of the sun."
6996,"Find information about the Sun, the star in our Solar System.",F0953,72,the sun,72_Q00877_1014_1.jpg,72_Q00877_1014_2.jpg,72_Q00877_1014_3.jpg,72_Q02039_2527_1.jpg,72_Q02039_2527_2.jpg,72_Q02039_2527_3.jpg,"Learning about the Sun, the star in our Solar System."
6997,"Find information about the Sun, the star in our Solar System.",F0953,72,the sun,72_Q00877_1014_1.jpg,72_Q00877_1014_2.jpg,72_Q00877_1014_3.jpg,72_Q00500_1398_1.jpg,72_Q00500_1398_2.jpg,72_Q00500_1398_3.jpg,The user is interested in the size of the sun.
6998,"Find the homepage for the U.K. newspaper, The Sun.",F0954,72,the sun,72_Q03982_40_1.jpg,72_Q03982_40_2.jpg,72_Q03982_40_3.jpg,72_Q03983_41_1.jpg,72_Q03983_41_2.jpg,72_Q03983_41_3.jpg,"Find the homepage of the newspaper ""The Sun""."
6999,"Find the homepage for the U.K. newspaper, The Sun.",F0954,72,the sun,72_Q00865_1342_1.jpg,72_Q00865_1342_2.jpg,72_Q00865_1342_3.jpg,72_Q01087_200_1.jpg,72_Q01087_200_2.jpg,72_Q01087_200_3.jpg,"The user is looking for the homepage of the newspaper ""The Sun."""
7000,"Find the homepage for the U.K. newspaper, The Sun.",F0954,72,the sun,72_Q03985_43_1.jpg,72_Q03985_43_2.jpg,72_Q03985_43_3.jpg,72_Q02039_2527_1.jpg,72_Q02039_2527_2.jpg,72_Q02039_2527_3.jpg,Find the homepage for the U.K. newspaper The Sun.
7001,"Find the homepage for the U.K. newspaper, The Sun.",F0954,72,the sun,72_Q03987_45_1.jpg,72_Q03987_45_2.jpg,72_Q03987_45_3.jpg,72_Q02039_2527_1.jpg,72_Q02039_2527_2.jpg,72_Q02039_2527_3.jpg,Find the homepage for the U.K. newspaper The Sun.
7002,"Find the homepage for the U.K. newspaper, The Sun.",F0954,72,the sun,72_Q03985_43_1.jpg,72_Q03985_43_2.jpg,72_Q03985_43_3.jpg,72_Q02039_2527_1.jpg,72_Q02039_2527_2.jpg,72_Q02039_2527_3.jpg,Find the homepage for the U.K. newspaper The Sun.
7003,"Find the homepage for the U.K. newspaper, The Sun.",F0954,72,the sun,72_Q02028_1272_1.jpg,72_Q02028_1272_2.jpg,72_Q02028_1272_3.jpg,72_Q00865_1342_1.jpg,72_Q00865_1342_2.jpg,72_Q00865_1342_3.jpg,Find the homepage for The Sun Newspaper in the UK.
7004,"Find the homepage for the U.K. newspaper, The Sun.",F0954,72,the sun,72_Q02028_1272_1.jpg,72_Q02028_1272_2.jpg,72_Q02028_1272_3.jpg,72_Q00500_1398_1.jpg,72_Q00500_1398_2.jpg,72_Q00500_1398_3.jpg,Find the homepage of the UK newspaper The Sun.
7005,Find the homepage for the Baltimore Sun newspaper.,F0955,72,the sun,72_Q00865_1342_1.jpg,72_Q00865_1342_2.jpg,72_Q00865_1342_3.jpg,72_Q00866_3749_1.jpg,72_Q00866_3749_2.jpg,72_Q00866_3749_3.jpg,Find the Baltimore Sun webpage.
7006,Find the homepage for the Baltimore Sun newspaper.,F0955,72,the sun,72_Q00865_1342_1.jpg,72_Q00865_1342_2.jpg,72_Q00865_1342_3.jpg,72_Q00866_3749_1.jpg,72_Q00866_3749_2.jpg,72_Q00866_3749_3.jpg,Locate the Baltimore Sun webpage.
7007,Find the homepage for the Baltimore Sun newspaper.,F0955,72,the sun,72_Q00500_1398_1.jpg,72_Q00500_1398_2.jpg,72_Q00500_1398_3.jpg,72_Q03984_42_1.jpg,72_Q03984_42_2.jpg,72_Q03984_42_3.jpg,Finding the homepage for The Sun newspaper.
7008,Find the homepage for the Baltimore Sun newspaper.,F0955,72,the sun,72_Q00666_3249_1.jpg,72_Q00666_3249_2.jpg,72_Q00666_3249_3.jpg,72_Q00501_2214_1.jpg,72_Q00501_2214_2.jpg,72_Q00501_2214_3.jpg,Locate the Baltimore Sun newspaper website.
7009,Find the homepage for the Baltimore Sun newspaper.,F0955,72,the sun,72_Q00501_2214_1.jpg,72_Q00501_2214_2.jpg,72_Q00501_2214_3.jpg,72_Q01087_200_1.jpg,72_Q01087_200_2.jpg,72_Q01087_200_3.jpg,"Find the webpage of the newspaper ""The Sun."""
7010,Find biographical information about Neil Young.,F0957,73,neil young,73_Q05503_1561_1.jpg,73_Q05503_1561_2.jpg,73_Q05503_1561_3.jpg,73_Q02394_3900_1.jpg,73_Q02394_3900_2.jpg,73_Q02394_3900_3.jpg,Read Neil Young's biography.
7011,Find biographical information about Neil Young.,F0957,73,neil young,73_Q05502_1560_1.jpg,73_Q05502_1560_2.jpg,73_Q05502_1560_3.jpg,73_Q05503_1561_1.jpg,73_Q05503_1561_2.jpg,73_Q05503_1561_3.jpg,Explore the biographical information and appearance of Neil Young in the 1970s.
7012,Find biographical information about Neil Young.,F0957,73,neil young,73_Q05502_1560_1.jpg,73_Q05502_1560_2.jpg,73_Q05502_1560_3.jpg,73_Q05503_1561_1.jpg,73_Q05503_1561_2.jpg,73_Q05503_1561_3.jpg,"Learn about Neil Young's past, specifically his life and iconic moments from the 1970s."
7013,Find lyrics or sheet music for Neil Young's songs.,F0958,73,neil young,73_Q01944_744_1.jpg,73_Q01944_744_2.jpg,73_Q01944_744_3.jpg,73_Q02394_3900_1.jpg,73_Q02394_3900_2.jpg,73_Q02394_3900_3.jpg,"Listen to Neil Young's music, focusing on lyrics or sheet music."
7014,Find a list of Neil Young tour dates.,F0959,73,neil young,73_Q05502_1560_1.jpg,73_Q05502_1560_2.jpg,73_Q05502_1560_3.jpg,73_Q01825_721_1.jpg,73_Q01825_721_2.jpg,73_Q01825_721_3.jpg,Explore Neil Young's music and performances from the 1970s and obtain a list of Neil Young tour dates.
7015,Find a list of Neil Young tour dates.,F0959,73,neil young,73_Q01810_2887_1.jpg,73_Q01810_2887_2.jpg,73_Q01810_2887_3.jpg,73_Q01032_8_1.jpg,73_Q01032_8_2.jpg,73_Q01032_8_3.jpg,Looking for dates of Neil Young's tour.
7016,Find a list of Neil Young tour dates.,F0959,73,neil young,73_Q05502_1560_1.jpg,73_Q05502_1560_2.jpg,73_Q05502_1560_3.jpg,73_Q02557_3759_1.jpg,73_Q02557_3759_2.jpg,73_Q02557_3759_3.jpg,Looking for a list of Neil Young tour dates.
7017,Find a list of Neil Young tour dates.,F0959,73,neil young,73_Q05502_1560_1.jpg,73_Q05502_1560_2.jpg,73_Q05502_1560_3.jpg,73_Q01825_721_1.jpg,73_Q01825_721_2.jpg,73_Q01825_721_3.jpg,See a list of Neil Young tour dates.
7018,Find a list of Neil Young tour dates.,F0959,73,neil young,73_Q05502_1560_1.jpg,73_Q05502_1560_2.jpg,73_Q05502_1560_3.jpg,73_Q02557_3759_1.jpg,73_Q02557_3759_2.jpg,73_Q02557_3759_3.jpg,Find a list of Neil Young's tour dates from the 70s.
7019,Find a list of Neil Young tour dates.,F0959,73,neil young,73_Q01810_2887_1.jpg,73_Q01810_2887_2.jpg,73_Q01810_2887_3.jpg,73_Q01032_8_1.jpg,73_Q01032_8_2.jpg,73_Q01032_8_3.jpg,Looking for Neil Young tour dates.
7020,Find information on kiwi fruit.,F0960,74,kiwi,74_Q04145_203_1.jpg,74_Q04145_203_2.jpg,74_Q04145_203_3.jpg,74_Q00922_962_1.jpg,74_Q00922_962_2.jpg,74_Q00922_962_3.jpg,Interested in general information about kiwi fruit.
7021,Find information on kiwi fruit.,F0960,74,kiwi,74_Q03671_2681_1.jpg,74_Q03671_2681_2.jpg,74_Q03671_2681_3.jpg,74_Q03933_765_1.jpg,250_Q02434_764_2.jpg,250_Q02434_764_3.jpg,"Learn about the taste, growing regions, and additional information about kiwi fruit."
7022,Find information on kiwi fruit.,F0960,74,kiwi,74_Q04147_205_1.jpg,74_Q04147_205_2.jpg,74_Q04147_205_3.jpg,74_Q04146_204_1.jpg,74_Q04146_204_2.jpg,74_Q04146_204_3.jpg,"Seek general information about kiwi fruit, including nutritional information."
