facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,image3_1,image3_2,image3_3,query
Where can I find organic or chemical free hair dye products?,F0536,233,hair dye,233_Q02752_890_1.jpg,233_Q02752_890_2.jpg,233_Q02752_890_3.jpg,233_Q02781_1242_1.jpg,233_Q02781_1242_2.jpg,233_Q02781_1242_3.jpg,233_Q03385_1934_1.jpg,233_Q03385_1934_2.jpg,233_Q03385_1934_3.jpg,The user is not looking for specific hair dye colors.
Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,213_Q00014_484_1.jpg,213_Q00014_484_2.jpg,213_Q00014_484_3.jpg,213_Q00415_2004_1.jpg,213_Q00415_2004_2.jpg,213_Q00415_2004_3.jpg,213_Q03715_2726_1.jpg,213_Q03715_2726_2.jpg,213_Q03715_2726_3.jpg,Discuss carpal tunnel syndrome.
Find the homepage of Rice University.,F1054,96,rice,96_Q02233_3167_1.jpg,96_Q02233_3167_2.jpg,96_Q02233_3167_3.jpg,96_Q02073_3193_1.jpg,96_Q02073_3193_2.jpg,96_Q02073_3193_3.jpg,96_Q05153_1211_1.jpg,96_Q05153_1211_2.jpg,96_Q05153_1211_3.jpg,The user is not interested in the nutritional content of rice.
What diet should a person with Wilson's disease follow?,F0668,273,wilson's disease,273_Q02889_305_1.jpg,273_Q02889_305_2.jpg,273_Q02889_305_3.jpg,273_Q02253_1386_1.jpg,273_Q02253_1386_2.jpg,273_Q02253_1386_3.jpg,273_Q03631_1100_1.jpg,273_Q03631_1100_2.jpg,273_Q03631_1100_3.jpg,Learn more about Wilson's disease symptoms.
What were the ten worst tornadoes in the USA?,F0637,265,F5 tornado,265_Q02550_1400_1.jpg,265_Q02550_1400_2.jpg,265_Q02550_1400_3.jpg,265_Q02040_1249_1.jpg,265_Q02040_1249_2.jpg,265_Q02040_1249_3.jpg,265_Q03081_1884_1.jpg,265_Q03081_1884_2.jpg,265_Q03081_1884_3.jpg,Locate tornado shelters.
"Find the homepage of Bellevue Hospital Center in New York, NY.",F0906,60,bellevue,60_Q00765_1648_1.jpg,60_Q00765_1648_2.jpg,60_Q00765_1648_3.jpg,60_Q05409_1467_1.jpg,60_Q05409_1467_2.jpg,60_Q05409_1467_3.jpg,60_Q03864_1117_1.jpg,60_Q03864_1117_2.jpg,60_Q03864_1117_3.jpg,The user is clarifying they are not interested in Bellevue Baptist Church.
Where can I buy teddy bears wholesale?,F0608,255,teddy bears,255_Q00401_3704_1.jpg,255_Q00401_3704_2.jpg,255_Q00401_3704_3.jpg,255_Q04231_289_1.jpg,255_Q04231_289_2.jpg,255_Q04231_289_3.jpg,255_Q00355_297_1.jpg,255_Q00355_297_2.jpg,255_Q00355_297_3.jpg,The user is interested in something other than teddy bear clipart or cartoons.
Find quotes from Mister Rogers.,F0687,278,mister rogers,278_Q04466_524_1.jpg,278_Q04466_524_2.jpg,278_Q04466_524_3.jpg,278_Q00467_1292_1.jpg,278_Q00467_1292_2.jpg,278_Q00467_1292_3.jpg,278_Q00320_3500_1.jpg,278_Q00320_3500_2.jpg,278_Q00320_3500_3.jpg,Not interested in Tom Hanks portrayal of Mr. Rogers.
What companies manufacture bidets?,F0814,4,toilet,4_Q01105_3522_1.jpg,4_Q01105_3522_2.jpg,4_Q01105_3522_3.jpg,4_Q04768_826_1.jpg,4_Q04768_826_2.jpg,4_Q04768_826_3.jpg,4_Q02929_1751_1.jpg,4_Q02929_1751_2.jpg,4_Q02929_1751_3.jpg,The user is not interested in bathroom health topics.
Find pictures of flowering plants.,F0751,294,flowering plants,294_Q02534_2639_1.jpg,294_Q02534_2639_2.jpg,294_Q02534_2639_3.jpg,294_Q04366_424_1.jpg,294_Q04366_424_2.jpg,294_Q04366_424_3.jpg,294_Q01525_3270_1.jpg,294_Q01525_3270_2.jpg,294_Q01525_3270_3.jpg,Explore options other than aromatic plants.
What damage can an F5 tornado do?,F0639,265,F5 tornado,265_Q02550_1400_1.jpg,265_Q02550_1400_2.jpg,265_Q02550_1400_3.jpg,265_Q02796_1516_1.jpg,265_Q02796_1516_2.jpg,265_Q02796_1516_3.jpg,265_Q04363_421_1.jpg,265_Q04363_421_2.jpg,265_Q04363_421_3.jpg,Locate tornado shelters.
Where can I find information online about filing my income taxes?,F0930,66,income tax return online,66_Q01406_2099_1.jpg,66_Q01406_2099_2.jpg,66_Q01406_2099_3.jpg,66_Q03229_2776_1.jpg,66_Q03229_2776_2.jpg,66_Q03229_2776_3.jpg,66_Q04297_355_1.jpg,66_Q04297_355_2.jpg,66_Q04297_355_3.jpg,The user expresses a lack of interest in finding income tax forms online.
Find examples of employee performance appraisals.,F0987,8,appraisals,8_Q01578_489_1.jpg,8_Q01578_489_2.jpg,8_Q01578_489_3.jpg,8_Q00756_2277_1.jpg,8_Q00756_2277_2.jpg,8_Q00756_2277_3.jpg,8_Q03340_3117_1.jpg,8_Q03340_3117_2.jpg,8_Q03340_3117_3.jpg,The user does not need a home appraisal.
"""What songs were sung on """"Mister Rogers' Neighborhood""""?""",F0689,278,mister rogers,278_Q04468_526_1.jpg,278_Q04468_526_2.jpg,278_Q04468_526_3.jpg,278_Q04471_529_1.jpg,278_Q04471_529_2.jpg,278_Q04471_529_3.jpg,278_Q00320_3500_1.jpg,278_Q00320_3500_2.jpg,278_Q00320_3500_3.jpg,Learn about something other than Fred Rogers' personal life.
Find information about teddy bear picnics.,F0604,255,teddy bears,255_Q02490_1986_1.jpg,255_Q02490_1986_2.jpg,255_Q02490_1986_3.jpg,255_Q01140_1069_1.jpg,255_Q01140_1069_2.jpg,255_Q01140_1069_3.jpg,255_Q03380_3671_1.jpg,255_Q03380_3671_2.jpg,255_Q03380_3671_3.jpg,To inquire about the appropriate age range for a teddy bear.
Find the home page of the USS Carl Vinson ombudsman.,F0427,202,uss carl vinson,202_Q02988_2687_1.jpg,202_Q02988_2687_2.jpg,202_Q02988_2687_3.jpg,202_Q02638_2575_1.jpg,202_Q02638_2575_2.jpg,202_Q02638_2575_3.jpg,202_Q03106_9_1.jpg,202_Q03106_9_2.jpg,202_Q03106_9_3.jpg,They want information about the location or base of the USS Carl Vinson.
Find pictures of pink slime.,F0762,299,pink slime in ground beef,299_Q03743_2245_1.jpg,299_Q03743_2245_2.jpg,299_Q03743_2245_3.jpg,299_Q04755_813_1.jpg,299_Q04755_813_2.jpg,299_Q04755_813_3.jpg,299_Q04758_816_1.jpg,299_Q04758_816_2.jpg,299_Q04758_816_3.jpg,The user prefers not to discuss the topic of pink slime in ground beef.
What hair dye options should be considered during pregnancy?,F0537,233,hair dye,233_Q01784_118_1.jpg,233_Q01784_118_2.jpg,233_Q01784_118_3.jpg,233_Q01668_2583_1.jpg,233_Q01668_2583_2.jpg,233_Q01668_2583_3.jpg,233_Q00085_2342_1.jpg,233_Q00085_2342_2.jpg,233_Q00085_2342_3.jpg,The user's intent is to explore options without brand preference.
Is there a genetic basis to Wilson's disease?,F0670,273,wilson's disease,273_Q01096_87_1.jpg,273_Q01096_87_2.jpg,273_Q01096_87_3.jpg,273_Q00571_3791_1.jpg,273_Q00571_3791_2.jpg,273_Q00571_3791_3.jpg,273_Q02764_3281_1.jpg,273_Q02764_3281_2.jpg,273_Q02764_3281_3.jpg,Understanding that the user is clarifying they are not interested in the symptoms of Wilson's disease.
I'm looking for companies that manufacture residential toilets.,F0811,4,toilet,4_Q02663_201_1.jpg,4_Q02663_201_2.jpg,4_Q02663_201_3.jpg,4_Q01533_2264_1.jpg,4_Q01533_2264_2.jpg,4_Q01533_2264_3.jpg,4_Q02732_2157_1.jpg,4_Q02732_2157_2.jpg,4_Q02732_2157_3.jpg,Finding companies that manufacture residential toilets.
Is there a genetic basis to Wilson's disease?,F0670,273,wilson's disease,273_Q04961_1019_1.jpg,273_Q04961_1019_2.jpg,273_Q04961_1019_3.jpg,273_Q02938_291_1.jpg,273_Q02938_291_2.jpg,273_Q02938_291_3.jpg,273_Q02287_810_1.jpg,273_Q02287_810_2.jpg,273_Q02287_810_3.jpg,Find information on a different topic or seek assistance with a different issue than eye symptoms.
reviews of Kenmore gas water heaters,F0056,112,kenmore gas water heater,112_Q04189_247_1.jpg,112_Q04189_247_2.jpg,112_Q04189_247_3.jpg,112_Q01168_3341_1.jpg,112_Q01168_3341_2.jpg,112_Q01168_3341_3.jpg,112_Q01921_3930_1.jpg,112_Q01921_3930_2.jpg,112_Q01921_3930_3.jpg,Interest in Kenmore gas water heaters.
What are the causes of BPH?,F0443,207,bph treatment,207_Q03627_328_1.jpg,207_Q03627_328_2.jpg,207_Q03627_328_3.jpg,207_Q01935_74_1.jpg,207_Q01935_74_2.jpg,207_Q01935_74_3.jpg,207_Q00860_573_1.jpg,207_Q00860_573_2.jpg,207_Q00860_573_3.jpg,Not interested in symptoms information.
What are the causes of lipoma tumors in humans?,F0278,168,lipoma,168_Q05131_1189_1.jpg,168_Q05131_1189_2.jpg,168_Q05131_1189_3.jpg,168_Q01303_2872_1.jpg,168_Q01303_2872_2.jpg,168_Q01303_2872_3.jpg,168_Q02194_961_1.jpg,168_Q02194_961_2.jpg,168_Q02194_961_3.jpg,The user is not interested in seeing a removed lipoma.
How do I grill a pork tenderloin on a gas grill?,F0326,178,pork tenderloin,178_Q03694_1691_1.jpg,178_Q03694_1691_2.jpg,178_Q03694_1691_3.jpg,178_Q04526_584_1.jpg,178_Q04526_584_2.jpg,178_Q04526_584_3.jpg,178_Q04527_585_1.jpg,178_Q04527_585_2.jpg,178_Q04527_585_3.jpg,No specific intent to share.
Find pictures of the Kayser-Fleischer ring that is a sign of Wilson's disease.,F0669,273,wilson's disease,273_Q02287_810_1.jpg,273_Q02287_810_2.jpg,273_Q02287_810_3.jpg,273_Q04962_1020_1.jpg,273_Q04962_1020_2.jpg,273_Q04962_1020_3.jpg,273_Q02441_1758_1.jpg,273_Q02441_1758_2.jpg,273_Q02441_1758_3.jpg,Finding information about the Kayser-Fleischer ring in relation to Wilson's disease.
Find biographical information about former Secretary of State Condoleeza Rice.,F1055,96,rice,96_Q05156_1214_1.jpg,96_Q05156_1214_2.jpg,96_Q05156_1214_3.jpg,96_Q02325_812_1.jpg,96_Q02325_812_2.jpg,96_Q02325_812_3.jpg,96_Q00694_2420_1.jpg,96_Q00694_2420_2.jpg,96_Q00694_2420_3.jpg,Explore something different from Mexican rice.
"Find a map of the area around the US Capitol, including nearby sites to visit.",F0111,126,us capitol map,126_Q02136_3128_1.jpg,126_Q02136_3128_2.jpg,126_Q02136_3128_3.jpg,126_Q02277_466_1.jpg,126_Q02277_466_2.jpg,126_Q02277_466_3.jpg,126_Q04857_915_1.jpg,126_Q04857_915_2.jpg,126_Q04857_915_3.jpg,Inquire about the availability of the US Capitol map itself.
Who holds the NBA record for most assists?,F0504,220,nba records,220_Q02604_98_1.jpg,220_Q02604_98_2.jpg,220_Q02604_98_3.jpg,220_Q00569_1995_1.jpg,220_Q00569_1995_2.jpg,220_Q00569_1995_3.jpg,220_Q00400_757_1.jpg,220_Q00400_757_2.jpg,220_Q00400_757_3.jpg,There is no intent to look for NBA records at this time.
Find giant teddy bears.,F0606,255,teddy bears,255_Q04230_288_1.jpg,255_Q04230_288_2.jpg,255_Q04230_288_3.jpg,255_Q00355_297_1.jpg,255_Q00355_297_2.jpg,255_Q00355_297_3.jpg,255_Q04228_286_1.jpg,255_Q04228_286_2.jpg,255_Q04228_286_3.jpg,The user is not interested in seeing old fashioned teddy bears.
Find detailed geographic maps of the United States.,F0831,44,map of the united states,44_Q03560_843_1.jpg,44_Q03560_843_2.jpg,44_Q03560_843_3.jpg,44_Q00080_2336_1.jpg,44_Q00080_2336_2.jpg,44_Q00080_2336_3.jpg,44_Q03559_3709_1.jpg,44_Q03559_3709_2.jpg,44_Q03559_3709_3.jpg,The user is uninterested in learning about U.S. roads.
Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,213_Q01557_1838_1.jpg,213_Q01557_1838_2.jpg,213_Q01557_1838_3.jpg,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,213_Q03239_3541_1.jpg,213_Q03239_3541_2.jpg,213_Q03239_3541_3.jpg,None.
What is an occupational therapist?,F0582,249,occupational therapist,249_Q00492_3042_1.jpg,249_Q00492_3042_2.jpg,249_Q00492_3042_3.jpg,249_Q02563_3702_1.jpg,249_Q02563_3702_2.jpg,249_Q02563_3702_3.jpg,249_Q05070_1128_1.jpg,249_Q05070_1128_2.jpg,249_Q05070_1128_3.jpg,Understanding the role and responsibilities of an occupational therapist.
"How likely is a volcanic eruption at Yellowstone National Park, and what would be the effects of such an eruption?",F0189,149,uplift at yellowstone national park,149_Q03728_1274_1.jpg,149_Q03728_1274_2.jpg,149_Q03728_1274_3.jpg,149_Q03250_1852_1.jpg,149_Q03250_1852_2.jpg,149_Q03250_1852_3.jpg,149_Q02299_1832_1.jpg,149_Q02299_1832_2.jpg,149_Q02299_1832_3.jpg,Not interested in the topic of the Yellowstone volcano.
Find pictures of pink slime.,F0762,299,pink slime in ground beef,299_Q03906_391_1.jpg,299_Q03906_391_2.jpg,299_Q03906_391_3.jpg,299_Q04755_813_1.jpg,299_Q04755_813_2.jpg,299_Q04755_813_3.jpg,299_Q02112_2494_1.jpg,299_Q02112_2494_2.jpg,299_Q02112_2494_3.jpg,The user is not interested in USDA guidelines regarding pink slime in ground beef.
What hair dye options should be considered during pregnancy?,F0537,233,hair dye,233_Q02752_890_1.jpg,233_Q02752_890_2.jpg,233_Q02752_890_3.jpg,233_Q03662_1045_1.jpg,233_Q03662_1045_2.jpg,233_Q03662_1045_3.jpg,233_Q02711_701_1.jpg,233_Q02711_701_2.jpg,233_Q02711_701_3.jpg,The user is not interested in hair dye.
How do you cook dried cannellini beans?,F0561,242,cannellini beans,242_Q01433_1198_1.jpg,242_Q01433_1198_2.jpg,242_Q01433_1198_3.jpg,242_Q04642_700_1.jpg,242_Q04642_700_2.jpg,242_Q04642_700_3.jpg,242_Q02294_3722_1.jpg,242_Q02294_3722_2.jpg,242_Q02294_3722_3.jpg,No intent to pursue information on the nutrition of cannellini beans.
What characters inhabited Mister Rogers' Neighborhood?,F0686,278,mister rogers,278_Q03713_78_1.jpg,278_Q03713_78_2.jpg,278_Q03713_78_3.jpg,278_Q03168_2834_1.jpg,278_Q03168_2834_2.jpg,278_Q03168_2834_3.jpg,278_Q04470_528_1.jpg,278_Q04470_528_2.jpg,278_Q04470_528_3.jpg,The user is not interested in where they can watch the TV show Mister Rogers.
Find detailed geographic maps of the United States.,F0831,44,map of the united states,44_Q00080_2336_1.jpg,44_Q00080_2336_2.jpg,44_Q00080_2336_3.jpg,44_Q00272_1248_1.jpg,44_Q00272_1248_2.jpg,44_Q00272_1248_3.jpg,44_Q02426_191_1.jpg,44_Q02426_191_2.jpg,44_Q02426_191_3.jpg,The user is not looking for a map of the United States.
Find the homepage of Raffles Hotel in Singapore.,F1043,93,raffles,93_Q04266_324_1.jpg,93_Q04266_324_2.jpg,93_Q04266_324_3.jpg,93_Q04269_327_1.jpg,93_Q04269_327_2.jpg,93_Q04269_327_3.jpg,93_Q02992_891_1.jpg,93_Q02992_891_2.jpg,93_Q02992_891_3.jpg,Not interested in raffle ticket templates.
Find details regarding the casualties of the USS Cole bombing,F0676,275,uss cole,275_Q04034_92_1.jpg,275_Q04034_92_2.jpg,275_Q04034_92_3.jpg,275_Q03622_2668_1.jpg,275_Q03622_2668_2.jpg,275_Q03622_2668_3.jpg,275_Q04035_93_1.jpg,275_Q04035_93_2.jpg,275_Q04035_93_3.jpg,The user is not interested in seeing photos of the USS Cole.
Do the signs of a heart attack differ between men and women?,F0314,175,signs of a heartattack,175_Q05517_1575_1.jpg,175_Q05517_1575_2.jpg,175_Q05517_1575_3.jpg,175_Q05514_1572_1.jpg,175_Q05514_1572_2.jpg,175_Q05514_1572_3.jpg,175_Q02700_1553_1.jpg,175_Q02700_1553_2.jpg,175_Q02700_1553_3.jpg,Expressing disinterest in details about heart attacks.
How can hypnosis help someone quit smoking?,F0346,182,quit smoking,182_Q01826_2952_1.jpg,182_Q01826_2952_2.jpg,182_Q01826_2952_3.jpg,182_Q01008_1583_1.jpg,182_Q01008_1583_2.jpg,182_Q01008_1583_3.jpg,182_Q01437_2736_1.jpg,182_Q01437_2736_2.jpg,182_Q01437_2736_3.jpg,The user is not interested in the topic.
Find recall notices for the Bowflex Power Pro.,F0105,124,bowflex power pro,124_Q00554_2533_1.jpg,124_Q00554_2533_2.jpg,124_Q00554_2533_3.jpg,124_Q03760_3886_1.jpg,124_Q03760_3886_2.jpg,124_Q03760_3886_3.jpg,124_Q01916_3_1.jpg,124_Q01916_3_2.jpg,124_Q01916_3_3.jpg,User is not interested in the production location of the Bowflex Power Pro.
Find information about PVC pipes and fittings.,F0934,68,pvc,68_Q04071_129_1.jpg,68_Q04071_129_2.jpg,68_Q04071_129_3.jpg,68_Q00941_1850_1.jpg,68_Q00941_1850_2.jpg,68_Q00941_1850_3.jpg,68_Q02866_3102_1.jpg,68_Q02866_3102_2.jpg,68_Q02866_3102_3.jpg,Clarification about other aspects or features.
What are the recovery prospects for CTS surgical patients?,F0480,213,carpal tunnel syndrome,213_Q03715_2726_1.jpg,213_Q03715_2726_2.jpg,213_Q03715_2726_3.jpg,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,213_Q01557_1838_1.jpg,213_Q01557_1838_2.jpg,213_Q01557_1838_3.jpg,The user does not want to know about activities associated with carpal tunnel syndrome.
Find a synopsis of Doctor Zhivago.,F0446,208,doctor zhivago,208_Q02645_2118_1.jpg,208_Q02645_2118_2.jpg,208_Q02645_2118_3.jpg,208_Q01483_1144_1.jpg,208_Q01483_1144_2.jpg,208_Q01483_1144_3.jpg,208_Q02344_1650_1.jpg,208_Q02344_1650_2.jpg,208_Q02344_1650_3.jpg,Learn about the process of writing and publishing the novel.
Find maps of the continental plates.,F1001,84,continental plates,84_Q02601_2299_1.jpg,84_Q02601_2299_2.jpg,84_Q02601_2299_3.jpg,84_Q01521_293_1.jpg,84_Q01521_293_2.jpg,84_Q01521_293_3.jpg,84_Q01685_398_1.jpg,84_Q01685_398_2.jpg,84_Q01685_398_3.jpg,The user is not seeking information on a specific representative.
What are the early signs of a heart attack?,F0315,175,signs of a heartattack,175_Q03912_2408_1.jpg,175_Q03912_2408_2.jpg,175_Q03912_2408_3.jpg,175_Q00264_775_1.jpg,175_Q00264_775_2.jpg,175_Q00264_775_3.jpg,175_Q05516_1574_1.jpg,175_Q05516_1574_2.jpg,175_Q05516_1574_3.jpg,The user is not looking for information on slowing a heart attack.
What is the world's biggest dog?,F0531,230,world's biggest dog,230_Q03080_2040_1.jpg,230_Q03080_2040_2.jpg,230_Q03080_2040_3.jpg,230_Q05110_1168_1.jpg,230_Q05110_1168_2.jpg,230_Q05110_1168_3.jpg,230_Q02347_93_1.jpg,230_Q02347_93_2.jpg,230_Q02347_93_3.jpg,No intent expressed.
Find comparisons of Sun Tzu and Machiavelli.,F0655,270,sun tzu,270_Q02157_1584_1.jpg,270_Q02157_1584_2.jpg,270_Q02157_1584_3.jpg,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,Not interested in learning about Sun Tzu's life.
Find printable maps of the United States.,F0833,44,map of the united states,44_Q00781_3465_1.jpg,44_Q00781_3465_2.jpg,44_Q00781_3465_3.jpg,44_Q04208_266_1.jpg,44_Q04208_266_2.jpg,44_Q04208_266_3.jpg,44_Q04207_265_1.jpg,44_Q04207_265_2.jpg,44_Q04207_265_3.jpg,The user is looking for standard printable maps.
"""What are the names of the cast members of the television show """"Bewitched""""?""",F0682,277,bewitched cast,277_Q03969_27_1.jpg,277_Q03969_27_2.jpg,277_Q03969_27_3.jpg,277_Q02673_2633_1.jpg,277_Q02673_2633_2.jpg,277_Q02673_2633_3.jpg,277_Q00271_1835_1.jpg,277_Q00271_1835_2.jpg,277_Q00271_1835_3.jpg,Learn about other aspects of the Bewitched movie.
"Find games based on the InuYasha series, either online or for game systems.",F0699,28,inuyasha,28_Q03927_3339_1.jpg,28_Q03927_3339_2.jpg,28_Q03927_3339_3.jpg,28_Q00252_720_1.jpg,28_Q00252_720_2.jpg,28_Q00252_720_3.jpg,28_Q00750_3476_1.jpg,28_Q00750_3476_2.jpg,28_Q00750_3476_3.jpg,The user is not interested in watching InuYasha movies.
What states levy a tax against tangible personal property?,F0183,147,tangible personal property tax,147_Q04508_566_1.jpg,147_Q04508_566_2.jpg,147_Q04508_566_3.jpg,147_Q01296_1434_1.jpg,147_Q01296_1434_2.jpg,147_Q01296_1434_3.jpg,147_Q04506_564_1.jpg,147_Q04506_564_2.jpg,147_Q04506_564_3.jpg,The user is expressing disinterest in learning about tangible personal property tax.
Find information about the Panthers sports teams at Porterville High School in California.,F0236,159,porterville,159_Q01933_1060_1.jpg,159_Q01933_1060_2.jpg,159_Q01933_1060_3.jpg,159_Q05529_1587_1.jpg,159_Q05529_1587_2.jpg,159_Q05529_1587_3.jpg,159_Q01643_1383_1.jpg,159_Q01643_1383_2.jpg,159_Q01643_1383_3.jpg,Finding information about the Panthers sports teams.
How many hip fractures occur annually in the US?,F0307,173,hip fractures,173_Q00404_1336_1.jpg,173_Q00404_1336_2.jpg,173_Q00404_1336_3.jpg,173_Q05445_1503_1.jpg,173_Q05445_1503_2.jpg,173_Q05445_1503_3.jpg,173_Q01262_1103_1.jpg,173_Q01262_1103_2.jpg,173_Q01262_1103_3.jpg,Not interested in the age breakdown of hip fracture sufferers.
What are the symptoms of lymphoma in dogs?,F0054,111,lymphoma in dogs,111_Q02001_3106_1.jpg,111_Q02001_3106_2.jpg,111_Q02001_3106_3.jpg,111_Q05510_1568_1.jpg,111_Q05510_1568_2.jpg,111_Q05510_1568_3.jpg,111_Q01630_3682_1.jpg,111_Q01630_3682_2.jpg,111_Q01630_3682_3.jpg,The user does not intend to learn about the latest research in lymphoma in dogs.
Find information on cave paintings in France.,F0310,174,rock art,174_Q05001_1059_1.jpg,174_Q05001_1059_2.jpg,174_Q05001_1059_3.jpg,174_Q04999_1057_1.jpg,174_Q04999_1057_2.jpg,174_Q04999_1057_3.jpg,174_Q05000_1058_1.jpg,174_Q05000_1058_2.jpg,174_Q05000_1058_3.jpg,Learning about cave paintings.
What age group most often exhibits lipomas?,F0279,168,lipoma,168_Q00599_1918_1.jpg,168_Q00599_1918_2.jpg,168_Q00599_1918_3.jpg,168_Q01741_983_1.jpg,168_Q01741_983_2.jpg,168_Q01741_983_3.jpg,168_Q01303_2872_1.jpg,168_Q01303_2872_2.jpg,168_Q01303_2872_3.jpg,The user is not interested in lipoma treatment.
"Find the homepage of Bellevue College, Washington.",F0905,60,bellevue,60_Q00628_771_1.jpg,60_Q00628_771_2.jpg,60_Q00628_771_3.jpg,60_Q03864_1117_1.jpg,60_Q03864_1117_2.jpg,60_Q03864_1117_3.jpg,60_Q05407_1465_1.jpg,60_Q05407_1465_2.jpg,60_Q05407_1465_3.jpg,"The user is not looking for a hospital in New York, NY."
What kind of wood should be used to build a raised garden bed?,F0969,76,raised gardens,76_Q01648_339_1.jpg,76_Q01648_339_2.jpg,76_Q01648_339_3.jpg,76_Q02307_2693_1.jpg,76_Q02307_2693_2.jpg,76_Q02307_2693_3.jpg,76_Q05309_1367_1.jpg,76_Q05309_1367_2.jpg,76_Q05309_1367_3.jpg,Finding out what kind of wood is suitable for building a raised garden bed.
I want to see articles and web pages about the controversy over Rick Warren's invocation at the Obama inauguration.,F0500,22,rick warren,22_Q01319_871_1.jpg,22_Q01319_871_2.jpg,22_Q01319_871_3.jpg,22_Q04840_898_1.jpg,22_Q04840_898_2.jpg,22_Q04839_897_3.jpg,22_Q01364_822_1.jpg,22_Q01364_822_2.jpg,22_Q01364_822_3.jpg,The user is not focusing on whether Rick Warren is alive.
I'm looking for the Arizona Fishing Report site.,F0240,16,arizona game and fish,16_Q05099_1157_1.jpg,16_Q05099_1157_2.jpg,16_Q05099_1157_3.jpg,16_Q05097_1155_1.jpg,16_Q05097_1155_2.jpg,16_Q05097_1155_3.jpg,16_Q01818_123_1.jpg,16_Q01818_123_2.jpg,16_Q01818_123_3.jpg,Seeking information or services related to the Arizona Game and Fish Warden and officers.
What are the withdrawal limitations for a 403b retirement plan?,F0205,151,403b,151_Q04003_61_1.jpg,151_Q04003_61_2.jpg,151_Q04003_61_3.jpg,151_Q03896_3429_1.jpg,151_Q03896_3429_2.jpg,151_Q03896_3429_3.jpg,151_Q03517_1174_1.jpg,151_Q03517_1174_2.jpg,151_Q03517_1174_3.jpg,Not interested in financial account differences.
