id,facet,facet_id,topic_id,topic,question1,answer1,question_id1,image1_1,image1_2,image1_3,question2,answer2,question_id2,image2_1,image2_2,image2_3,question3,answer3,question_id3,image3_1,image3_2,image3_3,question4,answer4,question_id4,image4_1,image4_2,image4_3
5324,What are the symptoms of a magnesium deficiency?,F0713,285,magnesium rich foods,Do you want to see what magnesium is?,I'm more interested in understanding some potential health issues rather than the technical details at the moment.,Q04740,285_Q04740_798_1.jpg,285_Q04740_798_2.jpg,285_Q04740_798_3.jpg,would you like to see a list of these foods,i am interested on what the symptoms of a magnesium deficiency are,Q03816,285_Q03816_1626_1.jpg,285_Q03816_1626_2.jpg,285_Q03816_1626_3.jpg,,,,,,,,,,,,
5325,What are the symptoms of a magnesium deficiency?,F0713,285,magnesium rich foods,Do you want to see what magnesium is?,"I'm not entirely sure, but I might be interested in understanding more about its effects on health.",Q04740,285_Q04740_798_1.jpg,285_Q04740_798_2.jpg,285_Q04740_798_3.jpg,would you like to see a list of these foods,i am interested on what the symptoms of a magnesium deficiency are,Q03816,285_Q03816_1626_1.jpg,285_Q03816_1626_2.jpg,285_Q03816_1626_3.jpg,,,,,,,,,,,,
5326,What are the symptoms of a magnesium deficiency?,F0713,285,magnesium rich foods,Do you want to see what magnesium is?,"I’m aware of the symptoms, but I’m interested in understanding more about magnesium deficiency.",Q04740,285_Q04740_798_1.jpg,285_Q04740_798_2.jpg,285_Q04740_798_3.jpg,do you want to look at foods besides fruits and vegetables that are high in magnesium,No I want to know the symptoms of magnesium deficiency.,Q02397,285_Q02397_1209_1.jpg,285_Q02397_1209_2.jpg,285_Q02397_1209_3.jpg,,,,,,,,,,,,
5327,What are the symptoms of a magnesium deficiency?,F0713,285,magnesium rich foods,do you want to find recipes to learn how to make magnesium rich foods,I’m interested in understanding more about symptoms related to a deficiency.,Q01943,285_Q01943_1288_1.jpg,285_Q01943_1288_2.jpg,285_Q01943_1288_3.jpg,Do you want to see options?,How do i know if i need magnesium?,Q04738,285_Q04738_796_1.jpg,285_Q04738_796_2.jpg,285_Q04738_796_3.jpg,,,,,,,,,,,,
5328,What are the effects of too much magnesium?,F0714,285,magnesium rich foods,are you interested in tips for including more magnesium rich foods into your daily feet,"I'm curious about the potential outcomes of certain supplements, but I'm not specifically looking for dietary advice right now.",Q00515,285_Q00515_165_1.jpg,285_Q00515_165_2.jpg,285_Q00515_165_3.jpg,want to learn what other minerals are in foods that are high in magnesium,No I want to know what happens from eating too much magnesium.,Q02685,285_Q02685_3705_1.jpg,285_Q02685_3705_2.jpg,285_Q02685_3705_3.jpg,,,,,,,,,,,,
5329,What are the effects of too much magnesium?,F0714,285,magnesium rich foods,are you interested in tips for including more magnesium rich foods into your daily feet,I'm more curious about the effects of excessive magnesium intake.,Q00515,285_Q00515_165_1.jpg,285_Q00515_165_2.jpg,285_Q00515_165_3.jpg,want to learn what other minerals are in foods that are high in magnesium,No I want to know what happens from eating too much magnesium.,Q02685,285_Q02685_3705_1.jpg,285_Q02685_3705_2.jpg,285_Q02685_3705_3.jpg,,,,,,,,,,,,
5330,What are the effects of too much magnesium?,F0714,285,magnesium rich foods,are you interested in tips for including more magnesium rich foods into your daily feet,I'm currently more concerned about the effects rather than how to increase my intake.,Q00515,285_Q00515_165_1.jpg,285_Q00515_165_2.jpg,285_Q00515_165_3.jpg,would you like to see a list of these foods,What happens if someone gets too much?,Q03816,285_Q03816_1626_1.jpg,285_Q03816_1626_2.jpg,285_Q03816_1626_3.jpg,,,,,,,,,,,,
5331,What are the effects of too much magnesium?,F0714,285,magnesium rich foods,do you want to look at foods besides fruits and vegetables that are high in magnesium,I prefer to concentrate on certain aspects rather than exploring additional options right now.,Q02397,285_Q02397_1209_1.jpg,285_Q02397_1209_2.jpg,285_Q02397_1209_3.jpg,Would you like a list of magnesium rich foods?,I want to know what happens with too much of these.,Q04735,285_Q04735_793_1.jpg,285_Q04735_793_2.jpg,285_Q04735_793_3.jpg,,,,,,,,,,,,
5332,Which drugs are commonly used to treat the different stages of schizophrenia?,F0715,286,common schizophrenia drugs,do you want the generic types or name brand,"I have a preference for specific formulations, but I'm not fixed on one type.",Q01879,286_Q01879_538_1.jpg,286_Q01879_538_2.jpg,286_Q01879_538_3.jpg,do you want to know the types of prescribed antipsychotic drugs,"Yes, I am interested in medication for schizophrenia.",Q02257,286_Q02257_868_1.jpg,286_Q02257_868_2.jpg,286_Q02257_868_3.jpg,,,,,,,,,,,,
5333,"What treatments are available for CCFT, carotid cavernous fistula?",F0716,287,carotid cavernous fistula treatment,are you looking for a specific carotid cavernous fistula treatment,I'm interested in exploring treatment options but haven't settled on anything specific yet.,Q00668,287_Q00668_3029_1.jpg,287_Q00668_3029_2.jpg,287_Q00668_3029_3.jpg,Are you seeking medical images of carotid cavernous fistula treatment?,"No, I am looking for treatments of it.",Q05351,287_Q05351_1409_1.jpg,287_Q05351_1409_2.jpg,287_Q05351_1409_3.jpg,,,,,,,,,,,,
5334,Find quotes from Fidel Castro.,F0717,288,fidel castro,Are you looking for information about Fidel Castro's reign over Cuba?,That's not exactly the direction I'm going in.,Q05007,288_Q05007_1065_1.jpg,288_Q05007_1065_2.jpg,288_Q05007_1065_3.jpg,Do you want to know more about Fidel Castro's life story?,No I would like quotes from him.,Q05006,288_Q05006_1064_1.jpg,288_Q05006_1064_2.jpg,288_Q05006_1064_3.jpg,,,,,,,,,,,,
5335,Find quotes from Fidel Castro.,F0717,288,fidel castro,Are you looking for information about Fidel Castro's reign over Cuba?,"I'm interested in exploring quotes related to Fidel Castro, but I don’t want to delve too deeply into his political history.",Q05007,288_Q05007_1065_1.jpg,288_Q05007_1065_2.jpg,288_Q05007_1065_3.jpg,are you interested in what fidel castro did for cuba,No. I would like to find quotes from Fidel Castro.,Q00542,288_Q00542_3551_1.jpg,288_Q00542_3551_2.jpg,288_Q00542_3551_3.jpg,,,,,,,,,,,,
5336,Find quotes from Fidel Castro.,F0717,288,fidel castro,Are you looking for information about Fidel Castro's reign over Cuba?,"I am interested in certain statements he made, but I'm not focused solely on his governance.",Q05007,288_Q05007_1065_1.jpg,288_Q05007_1065_2.jpg,288_Q05007_1065_3.jpg,Do you want to know more about Fidel Castro's life story?,No I would like quotes from him.,Q05006,288_Q05006_1064_1.jpg,288_Q05006_1064_2.jpg,288_Q05006_1064_3.jpg,,,,,,,,,,,,
5337,Find quotes from Fidel Castro.,F0717,288,fidel castro,Are you looking for information about Fidel Castro's reign over Cuba?,"I'm interested in some specific quotes, but not necessarily everything about his leadership.",Q05007,288_Q05007_1065_1.jpg,288_Q05007_1065_2.jpg,288_Q05007_1065_3.jpg,are you interested in what fidel castro did for cuba,No. I would like to find quotes from Fidel Castro.,Q00542,288_Q00542_3551_1.jpg,288_Q00542_3551_2.jpg,288_Q00542_3551_3.jpg,,,,,,,,,,,,
5338,Find quotes from Fidel Castro.,F0717,288,fidel castro,Would you like to know more about Fidel Castro's successor?,I'm not currently interested in discussing political succession.,Q05008,288_Q05008_1066_1.jpg,288_Q05008_1066_2.jpg,288_Q05008_1066_3.jpg,did you want to know how cuba was under fidel castro,No I wanted to see quotes from Fidel Castro.,Q01497,288_Q01497_1956_1.jpg,288_Q01497_1956_2.jpg,288_Q01497_1956_3.jpg,,,,,,,,,,,,
5339,Find biographical information about Fidel Castro.,F0718,288,fidel castro,are you interested in what fidel castro did for cuba,"I'm curious about his role in shaping Cuba, even though I haven't explored it in depth.",Q00542,288_Q00542_3551_1.jpg,288_Q00542_3551_2.jpg,288_Q00542_3551_3.jpg,what facts did you want to know about fidel castro,I want to know his biography.,Q02775,288_Q02775_1035_1.jpg,288_Q02775_1035_2.jpg,288_Q02775_1035_3.jpg,,,,,,,,,,,,
5340,Find biographical information about Fidel Castro.,F0718,288,fidel castro,are ozzie guillen and fidel castro related,"I'm not certain about any connections, but I am interested in learning more about Fidel Castro's background.",Q00011,288_Q00011_2219_1.jpg,288_Q00011_2219_2.jpg,288_Q00011_2219_3.jpg,who is fidel castro,I'm interested in the first picture.  Can you tell me about his youth?,Q03105,288_Q03105_3110_1.jpg,288_Q03105_3110_2.jpg,288_Q03105_3110_3.jpg,,,,,,,,,,,,
5341,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,are you seeking information about the former prime minister of cuba,"I'm interested in understanding the dynamics between the two figures, but I'm not certain I have all the context.",Q01322,288_Q01322_82_1.jpg,288_Q01322_82_2.jpg,288_Q01322_82_3.jpg,did you want to research on fidel castro administration,"no, I just want to know the relationship between Ozzie Guillen and Fidel Castro",Q01512,288_Q01512_2416_1.jpg,288_Q01512_2416_2.jpg,288_Q01512_2416_3.jpg,,,,,,,,,,,,
5342,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,do you need to know what fidel castro did for cuba,"I'm curious about some historical figures, but I’m not completely sure about the specifics.",Q01728,288_Q01728_3063_1.jpg,288_Q01728_3063_2.jpg,288_Q01728_3063_3.jpg,Are you interested in seeing Fidel Castro as a youth?,No I want to know about the relationship between Ozzy guillen and Fidel Castro.,Q05003,288_Q05003_1061_1.jpg,288_Q05003_1061_2.jpg,288_Q05003_1061_3.jpg,,,,,,,,,,,,
5343,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,did you want to research on fidel castro administration,I'm more interested in exploring the connections and perspectives related to the individuals involved.,Q01512,288_Q01512_2416_1.jpg,288_Q01512_2416_2.jpg,288_Q01512_2416_3.jpg,what specifically do you need to know about fidel castro,did he ever have any type of dealings with ozzie guillen,Q02885,288_Q02885_2866_1.jpg,288_Q02885_2866_2.jpg,288_Q02885_2866_3.jpg,,,,,,,,,,,,
5344,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,had fidel castro have a family,"I'm not really sure about the details, but I find the subject interesting.",Q02497,288_Q02497_1303_1.jpg,288_Q02497_1303_2.jpg,288_Q02497_1303_3.jpg,Would you like to see Fidel Castro's home?,No,Q05004,288_Q05004_1062_1.jpg,288_Q05004_1062_2.jpg,288_Q05004_1062_3.jpg,,,,,,,,,,,,
5345,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,had fidel castro have a family,"I'm curious about the connections between certain historical figures, but I don't have all the details yet.",Q02497,288_Q02497_1303_1.jpg,288_Q02497_1303_2.jpg,288_Q02497_1303_3.jpg,what facts did you want to know about fidel castro,I want to know the relationship between him and Ozzie Guillen.,Q02775,288_Q02775_1035_1.jpg,288_Q02775_1035_2.jpg,288_Q02775_1035_3.jpg,,,,,,,,,,,,
5346,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,are you seeking information about the former prime minister of cuba,"I'm trying to understand the connection between certain figures, but I'm not sure about the specifics.",Q01322,288_Q01322_82_1.jpg,288_Q01322_82_2.jpg,288_Q01322_82_3.jpg,did you want to research on fidel castro administration,"no, I just want to know the relationship between Ozzie Guillen and Fidel Castro",Q01512,288_Q01512_2416_1.jpg,288_Q01512_2416_2.jpg,288_Q01512_2416_3.jpg,,,,,,,,,,,,
5347,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,do you need to know what fidel castro did for cuba,"I'm not very knowledgeable about that, but there seems to be something intriguing about their connection.",Q01728,288_Q01728_3063_1.jpg,288_Q01728_3063_2.jpg,288_Q01728_3063_3.jpg,what facts did you want to know about fidel castro,I want to know the relationship between him and Ozzie Guillen.,Q02775,288_Q02775_1035_1.jpg,288_Q02775_1035_2.jpg,288_Q02775_1035_3.jpg,,,,,,,,,,,,
5348,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,are you seeking information about the former prime minister of cuba,I'm trying to understand the context of their relationship better.,Q01322,288_Q01322_82_1.jpg,288_Q01322_82_2.jpg,288_Q01322_82_3.jpg,did you want to research on fidel castro administration,No.,Q01512,288_Q01512_2416_1.jpg,288_Q01512_2416_2.jpg,288_Q01512_2416_3.jpg,,,,,,,,,,,,
5349,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,Would you like to see Fidel Castro's home?,"I'm not entirely sure about it, to be honest.",Q05004,288_Q05004_1062_1.jpg,288_Q05004_1062_2.jpg,288_Q05004_1062_3.jpg,what specifically do you need to know about fidel castro,did he ever have any type of dealings with ozzie guillen,Q02885,288_Q02885_2866_1.jpg,288_Q02885_2866_2.jpg,288_Q02885_2866_3.jpg,,,,,,,,,,,,
5350,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,did you want to research on fidel castro administration,"I have some interests related to Ozzie Guillen, but my focus isn’t solely on Fidel Castro.",Q01512,288_Q01512_2416_1.jpg,288_Q01512_2416_2.jpg,288_Q01512_2416_3.jpg,what specifically do you need to know about fidel castro,did he ever have any type of dealings with ozzie guillen,Q02885,288_Q02885_2866_1.jpg,288_Q02885_2866_2.jpg,288_Q02885_2866_3.jpg,,,,,,,,,,,,
5351,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,Would you like to see Fidel Castro's home?,"I'm not sure about that, but I do have some thoughts on the topic.",Q05004,288_Q05004_1062_1.jpg,288_Q05004_1062_2.jpg,288_Q05004_1062_3.jpg,what specifically do you need to know about fidel castro,did he ever have any type of dealings with ozzie guillen,Q02885,288_Q02885_2866_1.jpg,288_Q02885_2866_2.jpg,288_Q02885_2866_3.jpg,,,,,,,,,,,,
5352,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,did you want to research on fidel castro administration,I'm more interested in exploring their relationship rather than delving into specific administrations.,Q01512,288_Q01512_2416_1.jpg,288_Q01512_2416_2.jpg,288_Q01512_2416_3.jpg,Are you looking for information about Fidel Castro's reign over Cuba?,No.,Q05007,288_Q05007_1065_1.jpg,288_Q05007_1065_2.jpg,288_Q05007_1065_3.jpg,,,,,,,,,,,,
5353,What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,had fidel castro have a family,I'm not entirely sure about that aspect.,Q02497,288_Q02497_1303_1.jpg,288_Q02497_1303_2.jpg,288_Q02497_1303_3.jpg,what facts did you want to know about fidel castro,I want to know the relationship between him and Ozzie Guillen.,Q02775,288_Q02775_1035_1.jpg,288_Q02775_1035_2.jpg,288_Q02775_1035_3.jpg,,,,,,,,,,,,
5354,Find information on the health of Fidel Castro.,F0720,288,fidel castro,Do you want to know more about Fidel Castro's life story?,"I'm curious about some specific aspects of his well-being, though certain details seem hard to pinpoint.",Q05006,288_Q05006_1064_1.jpg,288_Q05006_1064_2.jpg,288_Q05006_1064_3.jpg,Are you looking for information about Fidel Castro's reign over Cuba?,"No, I'm looking for information on the health of Fidel Castro.",Q05007,288_Q05007_1065_1.jpg,288_Q05007_1065_2.jpg,288_Q05007_1065_3.jpg,,,,,,,,,,,,
5355,Find information on the health of Fidel Castro.,F0720,288,fidel castro,are ozzie guillen and fidel castro related,"I'm interested in knowing more about Fidel Castro's health, but I can't say with certainty about the specifics.",Q00011,288_Q00011_2219_1.jpg,288_Q00011_2219_2.jpg,288_Q00011_2219_3.jpg,are you seeking information about the former prime minister of cuba,I want to know his health history.,Q01322,288_Q01322_82_1.jpg,288_Q01322_82_2.jpg,288_Q01322_82_3.jpg,,,,,,,,,,,,
5356,Find information on the health of Fidel Castro.,F0720,288,fidel castro,Are you interested in seeing Fidel Castro as a youth?,I'm more interested in his health status than his early life.,Q05003,288_Q05003_1061_1.jpg,288_Q05003_1061_2.jpg,288_Q05003_1061_3.jpg,did you want to research on fidel castro administration,No. I want information on Fidel Castro's health.,Q01512,288_Q01512_2416_1.jpg,288_Q01512_2416_2.jpg,288_Q01512_2416_3.jpg,,,,,,,,,,,,
5357,Find information on the health of Fidel Castro.,F0720,288,fidel castro,are ozzie guillen and fidel castro related,"I'm not sure about any connection, but I'm interested in learning more about his health.",Q00011,288_Q00011_2219_1.jpg,288_Q00011_2219_2.jpg,288_Q00011_2219_3.jpg,what would you like to know about fidel alejandro castro ruz,I want to know about his health.,Q02945,288_Q02945_18_1.jpg,288_Q02945_18_2.jpg,288_Q02945_18_3.jpg,,,,,,,,,,,,
